  760  17114.00    147.57     51.18     45.88     45.88      1.12      55.041     164.664
  760  17114.00    147.71     58.42     54.74     55.87      1.05      60.191     189.122
  760  17114.00    147.85     66.34     59.16     60.31      1.10      70.697     220.114
  760  17114.00    147.99     74.87     63.48     64.63      1.16      82.572     254.739
  760  17114.00    148.13     83.97     67.21     68.38      1.23      96.294     294.085
  760  17114.00    148.27     93.52     70.16     71.35      1.31     112.005     338.313
  760  17114.00    148.41    103.48     72.84     74.06      1.40     129.316     386.426
  760  17114.00    148.55    113.66     73.67     74.94      1.52     150.030     442.324
  760  17114.00    148.69    123.96     74.51     75.82      1.63     172.023     500.960
  760  17114.00    148.82    134.37     75.34     76.70      1.75     195.274     562.266
  760  17114.00    148.96    144.90     76.18     77.58      1.87     219.765     626.187
  760  17114.00    149.10    155.55     77.01     78.46      1.98     245.479     692.672
  760  17114.00    149.24    166.31     77.84     79.34      2.10     272.405     761.679
  760  17114.00    149.38    177.19     78.68     80.22      2.21     300.529     833.171
  760  17114.00    149.52    188.19     79.51     81.10      2.32     329.842     907.113
  760  17114.00    149.66    199.30     80.35     81.98      2.43     360.333     983.478
  760  17114.00    149.80    210.53     81.18     82.86      2.54     391.997    1062.240
  760  17114.00    149.94    221.87     82.02     83.74      2.65     424.825    1143.374
  760  17114.00    150.08    233.33     82.85     84.62      2.76     458.813    1226.863
  760  17114.00    150.21    244.91     83.69     85.50      2.86     493.955    1312.686
  760  17114.00    150.35    256.60     84.52     86.38      2.97     530.247    1400.829
  760  17114.00    150.49    268.40     85.35     87.26      3.08     567.685    1491.278
  760  17114.00    150.63    280.33     86.19     88.14      3.18     606.268    1584.020
  760  17114.00    150.77    292.37     87.02     89.02      3.28     645.991    1679.042
  760  17114.00    150.91    304.52     87.86     89.90      3.39     686.853    1776.337
  760  17114.00    151.05    316.79     88.69     90.78      3.49     728.853    1875.895
  760  17114.00    151.19    329.18     89.53     91.66      3.59     771.990    1977.708
  760  17114.00    151.33    341.68     90.36     92.54      3.69     816.263    2081.772
  760  17114.00    151.47    354.30     91.20     93.42      3.79     861.673    2188.080
  760  17114.00    151.60    367.04     92.03     94.30      3.89     908.219    2296.628
  760  17114.00    151.74    380.08     94.50     96.17      3.95     950.096    2388.298
  760  17114.00    151.88    393.24     94.93     97.47      4.03     996.576    2507.733
  760  17114.00    152.02    406.47     95.36     98.07      4.14    1048.813    2629.325
  760  17114.00    152.16    419.92     98.60    100.18      4.19    1091.700    2715.246
  754  16864.00    145.18      1.93     17.23     17.27      0.11       0.450       2.031
  754  16864.00    145.32      4.38     17.91     18.07      0.24       1.701       6.778
  754  16864.00    145.45      6.86     18.11     18.41      0.37       3.551      13.225
  754  16864.00    145.59      9.37     18.31     18.75      0.50       5.900      20.999
  754  16864.00    145.73     11.91     18.50     19.09      0.62       8.692      29.923
  754  16864.00    145.87     14.47     18.70     19.42      0.74      11.890      39.881
  754  16864.00    146.00     17.06     18.89     19.76      0.86      15.466      50.793
  754  16864.00    146.14     19.76     20.51     21.16      0.93      18.876      60.764
  754  16864.00    146.28     22.68     21.88     22.84      0.99      22.573      72.349
  754  16864.00    146.42     25.78     23.03     24.03      1.07      27.019      85.466
  754  16864.00    146.56     29.02     23.82     24.87      1.17      32.156     100.353
  754  16864.00    146.69     32.33     24.30     25.43      1.27      37.945     116.852
  754  16864.00    146.83     35.72     24.79     25.99      1.37      44.146     134.326
  754  16864.00    146.97     39.16     25.22     26.51      1.48      50.802     152.915
  754  16864.00    147.11     42.66     25.50     26.92      1.58      57.983     172.860
  754  16864.00    147.24     46.41     29.74     29.74      1.56      62.435     179.842
  754  16864.00    147.38     51.08     35.70     35.70      1.43      64.868     186.851
  754  16864.00    147.52     56.75     44.82     45.09      1.26      66.155     200.102
  754  16864.00    147.66     63.44     52.21     53.69      1.18      70.897     219.090
  754  16864.00    147.80     71.14     59.61     61.10      1.16      78.742     243.514
  754  16864.00    147.93     79.82     65.64     67.14      1.19      89.587     275.817
  754  16864.00    148.07     89.18     70.08     71.61      1.25     103.224     315.193
  754  16864.00    148.21     99.14     74.26     75.82      1.31     118.543     358.896
  754  16864.00    148.35    109.43     75.06     76.67      1.43     138.718     413.967
  754  16864.00    148.49    119.83     75.86     77.52      1.55     160.200     471.850
  754  16864.00    148.62    130.34     76.66     78.36      1.66     182.966     532.467
  754  16864.00    148.76    140.96     77.46     79.21      1.78     206.993     595.752
  754  16864.00    148.90    151.69     78.27     80.06      1.89     232.263     661.649
  754  16864.00    149.04    162.53     79.07     80.91      2.01     258.760     730.107
  754  16864.00    149.17    173.48     79.87     81.75      2.12     286.470     801.083
  754  16864.00    149.31    184.54     80.67     82.60      2.23     315.381     874.538
  754  16864.00    149.45    195.71     81.47     83.45      2.35     345.482     950.439
  754  16864.00    149.59    207.00     82.27     84.30      2.46     376.763    1028.754
  754  16864.00    149.73    218.39     83.07     85.14      2.56     409.216    1109.457
  754  16864.00    149.86    229.89     83.87     85.99      2.67     442.835    1192.525
  754  16864.00    150.00    241.51     84.67     86.84      2.78     477.611    1277.936
  754  16864.00    150.14    253.23     85.47     87.69      2.89     513.540    1365.669
  754  16864.00    150.28    265.06     86.27     88.53      2.99     550.621    1455.717
  754  16864.00    150.41    277.01     87.07     89.38      3.10     588.847    1548.059
  754  16864.00    150.55    289.06     87.87     90.22      3.20     628.213    1642.677
  754  16864.00    150.69    301.23     88.67     91.07      3.31     668.716    1739.559
  754  16864.00    150.83    313.50     89.47     91.92      3.41     710.354    1838.695
  754  16864.00    150.97    325.89     90.27     92.76      3.51     753.123    1940.074
  754  16864.00    151.10    338.39     91.07     93.61      3.61     797.024    2043.687
  754  16864.00    151.24    350.99     91.87     94.45      3.72     842.064    2149.547
  754  16864.00    151.38    363.82     94.75     96.45      3.77     881.605    2233.766
  754  16864.00    151.52    376.91     95.20     97.97      3.85     925.383    2349.750
  754  16864.00    151.65    390.06     95.64     98.57      3.96     975.848    2468.102
  754  16864.00    151.79    403.27     96.08     99.17      4.07    1027.400    2588.606
  754  16864.00    151.93    416.70     99.38    101.31      4.11    1069.689    2673.465
  750  16708.00    143.82      0.21      2.77      2.79      0.07       0.036       0.177
  750  16708.00    143.97      0.83      5.52      5.56      0.15       0.234       1.010
  750  16708.00    144.12      1.82      7.57      7.63      0.24       0.702       2.802
  750  16708.00    144.27      3.11      9.62      9.71      0.32       1.456       5.540
  750  16708.00    144.42      4.73     11.95     12.06      0.39       2.537       9.331
  750  16708.00    144.57      6.71     14.26     14.39      0.47       4.031      14.406
  750  16708.00    144.72      9.01     16.37     16.52      0.55       6.015      20.944
  750  16708.00    144.87     11.59     17.66     17.86      0.65       8.689      29.427
  750  16708.00    145.02     14.31     18.45     18.72      0.76      11.958      39.474
  750  16708.00    145.17     17.14     19.24     19.58      0.88      15.684      50.691
  750  16708.00    145.32     20.08     19.77     20.21      0.99      19.997      63.419
  750  16708.00    145.47     23.08     20.10     20.66      1.12      24.852      77.500
  750  16708.00    145.63     26.13     20.43     21.11      1.24      30.126      92.594
  750  16708.00    145.78     29.23     20.76     21.56      1.36      35.805     108.668
  750  16708.00    145.93     32.40     21.70     22.47      1.44      41.353     124.042
  750  16708.00    146.08     35.73     22.44     23.39      1.53      47.391     141.268
  750  16708.00    146.23     39.14     22.96     23.99      1.63      54.251     160.153
  750  16708.00    146.38     42.64     23.49     24.61      1.73      61.511     179.981
  750  16708.00    146.53     46.21     24.07     25.26      1.83      69.132     200.651
  750  16708.00    146.68     49.88     24.64     25.91      1.92      77.180     222.330
  750  16708.00    146.83     53.63     25.22     26.56      2.02      85.659     245.022
  750  16708.00    146.98     57.46     25.80     27.22      2.11      94.571     268.729
  750  16708.00    147.13     61.56     29.67     29.67      2.07     100.127     277.391
  750  16708.00    147.28     67.06     35.51     35.51      1.89     102.441     283.801
  750  16708.00    147.43     74.70     43.53     43.53      1.72     107.062     296.603
  750  16708.00    147.58     83.76     52.84     52.84      1.59     113.878     315.487
  750  16708.00    147.73     93.82     62.72     62.72      1.50     122.702     339.932
  750  16708.00    147.88    104.65     72.37     73.96      1.41     131.894     394.284
  750  16708.00    148.03    115.78     74.84     76.48      1.51     152.659     451.224
  750  16708.00    148.18    127.11     75.72     77.40      1.64     176.922     516.006
  750  16708.00    148.33    138.56     76.59     78.33      1.77     202.675     583.948
  750  16708.00    148.48    150.15     77.46     79.25      1.89     229.892     654.967
  750  16708.00    148.63    161.87     78.34     80.18      2.02     258.554     729.006
  750  16708.00    148.78    173.71     79.22     81.10      2.14     288.645     806.011
  750  16708.00    148.93    185.70     80.09     82.03      2.26     320.148     885.934
  750  16708.00    149.08    197.81     80.97     82.96      2.38     353.052     968.733
  750  16708.00    149.24    210.05     81.84     83.88      2.50     387.343    1054.372
  750  16708.00    149.39    222.43     82.72     84.81      2.62     423.014    1142.818
  750  16708.00    149.54    234.94     83.59     85.74      2.74     460.054    1234.042
  750  16708.00    149.69    247.57     84.23     86.48      2.86     499.110    1329.857
  750  16708.00    149.84    260.26     84.62     87.06      2.99     540.109    1430.102
  750  16708.00    149.99    273.02     85.02     87.64      3.12     582.388    1532.936
  750  16708.00    150.14    285.84     85.42     88.21      3.24     625.929    1638.318
  750  16708.00    150.29    298.72     85.82     88.79      3.36     670.715    1746.209
  750  16708.00    150.44    311.66     86.22     89.36      3.49     716.731    1856.575
  750  16708.00    150.59    324.66     86.61     89.94      3.61     763.961    1969.382
  750  16708.00    150.74    337.71     87.01     90.52      3.73     812.391    2084.598
  750  16708.00    150.89    350.83     87.41     91.09      3.85     862.009    2202.195
  750  16708.00    151.04    364.01     87.81     91.67      3.97     912.802    2322.147
  750  16708.00    151.19    377.40     92.51     94.50      3.99     949.984    2388.383
  748  16624.00    143.98      0.28      3.20      3.22      0.09       0.053       0.253
  748  16624.00    144.15      1.12      6.39      6.43      0.17       0.347       1.461
  748  16624.00    144.33      2.47      8.93      9.00      0.27       1.042       4.066
  748  16624.00    144.50      4.25     11.34     11.43      0.37       2.194       8.141
  748  16624.00    144.68      6.45     13.75     13.87      0.46       3.868      13.830
  748  16624.00    144.85      9.07     16.15     16.30      0.56       6.138      21.298
  748  16624.00    145.03     12.10     18.39     18.57      0.65       9.097      30.754
  748  16624.00    145.20     15.50     20.14     20.35      0.76      12.922      42.599
  748  16624.00    145.38     19.09     20.81     21.11      0.90      17.847      57.283
  748  16624.00    145.55     22.80     21.48     21.88      1.04      23.433      73.585
  748  16624.00    145.73     26.62     22.08     22.58      1.18      29.712      91.586
  748  16624.00    145.90     30.54     22.59     23.20      1.32      36.676     111.246
  748  16624.00    146.08     34.55     23.13     23.85      1.45      44.227     132.294
  748  16624.00    146.26     38.75     24.41     25.15      1.54      51.686     152.929
  748  16624.00    146.43     43.09     25.12     26.00      1.66      60.341     176.824
  748  16624.00    146.61     47.56     25.87     26.84      1.77      69.644     202.022
  748  16624.00    146.78     52.24     27.31     28.23      1.85      78.729     226.348
  748  16624.00    146.96     57.23     30.11     30.64      1.87      86.798     247.188
  748  16624.00    147.13     64.21     39.64     39.64      1.62      88.563     252.216
  748  16624.00    147.31     74.38     52.96     52.96      1.40      93.277     265.640
  748  16624.00    147.48     86.74     74.45     74.45      1.17      96.043     290.969
  748  16624.00    147.66    100.25     77.45     78.63      1.28     117.880     357.376
  748  16624.00    147.83    113.89     78.07     79.34      1.44     144.930     431.014
  748  16624.00    148.01    127.64     78.69     80.05      1.59     174.205     509.350
  748  16624.00    148.19    141.50     79.31     80.76      1.75     205.635     592.179
  748  16624.00    148.36    155.46     79.93     81.48      1.91     239.159     679.330
  748  16624.00    148.54    169.54     80.55     82.19      2.06     274.725     770.658
  748  16624.00    148.71    183.72     81.16     82.90      2.22     312.287     866.038
  748  16624.00    148.89    198.01     81.78     83.61      2.37     351.806     965.357
  748  16624.00    149.06    212.41     82.40     84.32      2.52     393.244    1068.519
  748  16624.00    149.24    226.92     83.02     85.03      2.67     436.570    1175.437
  748  16624.00    149.41    241.53     83.64     85.74      2.82     481.755    1286.035
  748  16624.00    149.59    256.26     84.26     86.46      2.96     528.773    1400.246
  748  16624.00    149.76    271.09     84.88     87.17      3.11     577.601    1518.007
  748  16624.00    149.94    286.04     85.50     87.88      3.25     628.215    1639.255
  748  16624.00    150.11    301.09     86.12     88.59      3.40     680.596    1763.943
  748  16624.00    150.29    316.25     86.74     89.30      3.54     734.728    1892.030
