"IAB","ITYPE","WIDTH","HEIT","ZTR","ZTL","XL","ZO","RNI","DZERO","HZERO","QZERO","ZS","CKS","LIRE","NOVF","IABOVF","OVFAN","OVFAUS","QOMAX","QREGEL","TOVFAN","TOVFAUS","HR0","HR1","RNV1","HR2","RNV2","HR3","RNV3","HR4","RNV4","HR5","RNV5","HR6","RNV6","HR7","RNV7","SF","X","Y","ID","ZSHIFT"         
643,5,120.00,7.58,0.00,0.00,12738.0,139.95,0.0400,3.214,143.168,8.191,7.30,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.071,143.261,0.0400,145.943,0.0303,146.863,0.0289,147.020,0.0318,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002257,3419403.26,5377302.31,3715,0.00
642,5,120.00,7.48,0.00,0.00,12701.0,139.86,0.0400,3.304,143.166,8.191,7.14,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.071,143.254,0.0400,145.862,0.0263,146.794,0.0263,146.953,0.0276,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00003351,3419394.42,5377338.24,3715,0.00
641,4,120.00,7.38,0.00,0.00,12664.0,139.77,0.0400,3.395,143.165,8.190,6.97,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.070,143.245,0.0400,145.785,0.0222,146.728,0.0227,146.893,0.0233,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00004648,3419383.93,5377373.72,3715,0.00
640,5,120.00,7.45,0.00,0.00,12628.0,139.75,0.0400,3.419,143.164,8.190,6.76,0.600,2,2,-1,146.80,143.94,0.00,0.00,-1.00,1371.00,143.070,143.242,0.0400,145.794,0.0222,146.733,0.0227,146.884,0.0233,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002367,3419371.79,5377407.60,3715,0.00
4640,5,120.00,7.46,0.00,0.00,12627.0,139.74,0.0400,3.419,143.164,8.190,4.20,0.600,2,2,-1,146.80,143.94,0.00,0.00,-1.00,1371.00,143.070,143.242,0.0400,145.794,0.0222,146.733,0.0227,146.884,0.0233,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002328,3419371.44,5377408.54,3715,0.00
3640,5,120.00,7.48,0.00,0.00,12618.0,139.74,0.0400,3.425,143.164,8.190,4.20,0.600,2,2,-1,146.80,143.94,0.00,0.00,-1.00,1371.00,143.070,143.242,0.0400,145.794,0.0222,146.733,0.0227,146.884,0.0233,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002006,3419368.19,5377416.93,3715,0.00
2640,5,120.00,7.48,0.00,0.00,12617.0,139.74,0.0400,3.426,143.164,8.190,6.70,0.600,2,2,-1,146.80,143.94,0.00,0.00,-1.00,1371.00,143.070,143.242,0.0400,145.794,0.0222,146.733,0.0227,146.884,0.0233,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001974,3419367.83,5377417.86,3715,0.00
1640,5,120.00,7.48,0.00,0.00,12616.0,139.74,0.0400,3.427,143.164,8.190,6.69,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.070,143.242,0.0400,145.794,0.0222,146.733,0.0227,146.884,0.0233,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001943,3419367.47,5377418.80,3715,0.00
639,4,120.00,7.53,0.00,0.00,12591.0,139.72,0.0400,3.444,143.164,8.190,6.55,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.070,143.241,0.0400,145.800,0.0222,146.749,0.0227,146.899,0.0233,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001332,3419358.34,5377442.07,3715,0.00
638,5,120.00,7.56,0.00,0.00,12546.0,139.84,0.0400,3.322,143.163,8.189,6.65,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.069,143.238,0.0400,145.769,0.0222,146.713,0.0227,146.864,0.0233,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001139,3419341.78,5377483.91,3715,0.00
637,5,120.00,7.60,0.00,0.00,12502.0,139.96,0.0400,3.203,143.163,8.189,6.75,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.069,143.236,0.0400,145.738,0.0222,146.679,0.0227,146.830,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000990,3419324.92,5377524.55,3715,0.00
636,5,120.00,7.63,0.00,0.00,12457.0,140.08,0.0400,3.081,143.163,8.188,6.85,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.069,143.235,0.0400,145.704,0.0222,146.646,0.0227,146.794,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000866,3419306.55,5377565.63,3715,0.00
635,4,120.00,7.66,0.00,0.00,12413.0,140.20,0.0400,2.962,143.162,8.188,6.95,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.069,143.233,0.0400,145.669,0.0222,146.616,0.0227,146.761,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000765,3419287.60,5377605.34,3715,0.00
634,5,120.00,7.64,0.00,0.00,12374.0,140.18,0.0400,2.978,143.162,8.188,6.92,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.069,143.231,0.0400,145.632,0.0222,146.577,0.0227,146.720,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000735,3419269.74,5377640.01,3715,0.00
633,5,120.00,7.63,0.00,0.00,12336.0,140.17,0.0400,2.994,143.162,8.187,6.88,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.069,143.230,0.0400,145.596,0.0222,146.538,0.0227,146.678,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000706,3419251.03,5377673.08,3715,0.00
632,5,120.00,7.61,0.00,0.00,12297.0,140.15,0.0400,3.010,143.162,8.187,6.85,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.069,143.229,0.0400,145.558,0.0222,146.496,0.0227,146.634,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000677,3419230.42,5377706.19,3715,0.00
631,5,120.00,7.60,0.00,0.00,12258.0,140.14,0.0400,3.026,143.161,8.187,6.81,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.069,143.227,0.0400,145.520,0.0222,146.452,0.0227,146.587,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000650,3419209.14,5377738.87,3715,0.00
630,4,120.00,7.58,0.00,0.00,12220.0,140.12,0.0400,3.041,143.161,8.186,6.78,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.226,0.0400,145.482,0.0222,146.407,0.0227,146.540,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000624,3419188.33,5377770.66,3715,0.00
629,5,120.00,7.58,0.00,0.00,12180.0,140.08,0.0400,3.084,143.161,8.186,6.79,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.225,0.0400,145.446,0.0222,146.371,0.0227,146.500,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000589,3419166.08,5377803.91,3715,0.00
628,5,120.00,7.58,0.00,0.00,12141.0,140.04,0.0400,3.125,143.161,8.185,6.81,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.224,0.0400,145.409,0.0222,146.334,0.0227,146.460,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000557,3419144.08,5377836.11,3715,0.00
627,5,120.00,7.58,0.00,0.00,12102.0,139.99,0.0400,3.167,143.160,8.185,6.82,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.223,0.0400,145.372,0.0222,146.296,0.0227,146.419,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000527,3419122.07,5377868.30,3715,0.00
626,5,120.00,7.58,0.00,0.00,12063.0,139.95,0.0400,3.208,143.160,8.185,6.84,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.222,0.0400,145.333,0.0222,146.258,0.0227,146.377,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000499,3419100.18,5377900.58,3715,0.00
625,4,120.00,7.58,0.00,0.00,12024.0,139.91,0.0400,3.250,143.160,8.184,6.85,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.221,0.0400,145.294,0.0222,146.219,0.0227,146.334,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000473,3419078.72,5377933.15,3715,0.00
624,5,120.00,7.59,0.00,0.00,11989.0,139.86,0.0400,3.297,143.160,8.184,6.87,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.220,0.0400,145.251,0.0222,146.179,0.0222,146.290,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000469,3419059.61,5377962.46,3715,0.00
623,5,120.00,7.61,0.00,0.00,11954.0,139.82,0.0400,3.345,143.160,8.184,6.89,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.219,0.0400,145.206,0.0222,146.138,0.0222,146.243,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000466,3419040.26,5377991.63,3715,0.00
622,5,120.00,7.62,0.00,0.00,11919.0,139.77,0.0400,3.392,143.160,8.183,6.92,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.218,0.0400,145.157,0.0222,146.094,0.0222,146.193,0.0245,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000463,3419020.26,5378020.35,3715,0.00
621,4,120.00,7.63,0.00,0.00,11884.0,139.72,0.0400,3.439,143.159,8.183,6.94,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.217,0.0400,145.105,0.0217,146.051,0.0213,146.142,0.0239,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000461,3419000.11,5378048.97,3715,0.00
620,5,120.00,7.67,0.00,0.00,11846.0,139.59,0.0400,3.569,143.159,8.183,7.00,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.216,0.0400,145.066,0.0196,146.016,0.0213,146.103,0.0216,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000431,3418977.85,5378079.76,3715,0.00
619,5,120.00,7.70,0.00,0.00,11809.0,139.46,0.0400,3.694,143.159,8.182,7.06,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.216,0.0400,145.034,0.0196,145.983,0.0213,146.070,0.0216,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000405,3418954.22,5378108.22,3715,0.00
618,5,120.00,7.74,0.00,0.00,11771.0,139.34,0.0400,3.824,143.159,8.182,7.12,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.215,0.0400,145.000,0.0196,145.948,0.0213,146.036,0.0216,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000378,3418927.07,5378134.78,3715,0.00
617,5,120.00,7.77,0.00,0.00,11734.0,139.21,0.0400,3.950,143.159,8.181,7.18,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.214,0.0400,144.966,0.0196,145.914,0.0213,146.002,0.0216,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000352,3418898.61,5378158.41,3715,0.00
616,4,120.00,7.81,0.00,0.00,11696.0,139.08,0.0400,4.079,143.159,8.181,7.24,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.214,0.0400,144.939,0.0165,145.879,0.0213,145.974,0.0182,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000326,3418867.61,5378180.37,3715,0.00
615,5,120.00,7.80,0.00,0.00,11659.0,139.05,0.0400,4.108,143.159,8.181,7.21,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.213,0.0400,144.922,0.0192,145.850,0.0213,145.953,0.0212,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000299,3418835.84,5378199.32,3715,0.00
614,5,120.00,7.78,0.00,0.00,11621.0,139.02,0.0400,4.138,143.159,8.180,7.17,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.213,0.0400,144.899,0.0192,145.820,0.0213,145.927,0.0212,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000275,3418801.79,5378216.17,3715,0.00
613,5,120.00,7.77,0.00,0.00,11583.0,138.99,0.0400,4.169,143.159,8.180,7.14,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.212,0.0400,144.878,0.0192,145.792,0.0213,145.901,0.0212,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000253,3418766.50,5378230.23,3715,0.00
612,5,120.00,7.75,0.00,0.00,11546.0,138.96,0.0400,4.198,143.158,8.179,7.10,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.212,0.0400,144.857,0.0200,145.765,0.0213,145.874,0.0221,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000234,3418731.11,5378240.99,3715,0.00
611,4,120.00,7.74,0.00,0.00,11508.0,138.93,0.0400,4.228,143.158,8.179,7.07,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.211,0.0400,144.834,0.0208,145.738,0.0213,145.845,0.0229,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000216,3418694.00,5378249.11,3715,0.00
610,5,120.00,7.51,0.00,0.00,11462.0,139.07,0.0400,4.092,143.158,8.179,6.93,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.211,0.0400,144.759,0.0213,145.668,0.0213,145.680,0.0235,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000285,3418648.39,5378254.94,3715,0.00
609,5,120.00,7.28,0.00,0.00,11416.0,139.20,0.0400,3.955,143.158,8.178,6.79,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.209,0.0400,144.657,0.0222,145.582,0.0222,145.582,0.0222,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000382,3418602.45,5378256.80,3715,0.00
608,4,120.00,7.05,0.00,0.00,11370.0,139.34,0.0400,3.818,143.158,8.178,6.65,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.208,0.0400,144.488,0.0233,145.423,0.0303,145.423,0.0303,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000525,3418556.63,5378253.19,3715,0.00
607,5,120.00,7.36,0.00,0.00,11325.0,139.09,0.0400,4.065,143.158,8.177,7.14,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.208,0.0400,144.507,0.0270,145.394,0.0303,145.418,0.0297,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000281,3418512.94,5378242.61,3715,0.00
606,4,120.00,7.66,0.00,0.00,11281.0,138.85,0.0400,4.308,143.158,8.176,7.61,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.208,0.0400,144.505,0.0270,145.376,0.0303,145.404,0.0297,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000169,3418471.51,5378227.80,3715,0.00
605,9,120.00,8.38,0.00,0.00,11280.0,138.85,0.0400,4.308,143.158,8.176,8.35,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.207,0.0400,144.445,0.0270,145.299,0.0303,145.325,0.0297,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000252,3418470.59,5378227.43,3715,0.00
604,9,120.00,8.38,0.00,0.00,11273.0,138.85,0.0400,4.308,143.158,8.176,8.35,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.207,0.0400,144.429,0.0196,145.269,0.0303,145.303,0.0206,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000252,3418464.12,5378224.75,3715,0.00
603,4,120.00,7.66,0.00,0.00,11270.0,138.85,0.0400,4.308,143.158,8.176,7.61,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.207,0.0400,144.484,0.0200,145.338,0.0200,145.377,0.0200,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000169,3418461.37,5378223.55,3715,0.00
602,5,120.00,7.29,0.00,0.00,11230.0,139.05,0.0400,4.110,143.158,8.176,7.08,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.207,0.0400,144.408,0.0200,145.262,0.0200,145.300,0.0200,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000200,3418425.50,5378205.86,3715,0.00
601,4,120.00,6.93,0.00,0.00,11191.0,139.24,0.0400,3.917,143.157,8.175,6.56,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.206,0.0400,144.308,0.0200,145.169,0.0200,145.205,0.0200,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000236,3418390.94,5378187.80,3715,0.00
600,5,120.00,6.79,0.00,0.00,11154.0,139.31,0.0400,3.843,143.157,8.175,6.40,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.206,0.0400,144.259,0.0196,145.121,0.0208,145.160,0.0196,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000227,3418358.23,5378170.51,3715,0.00
599,5,120.00,6.64,0.00,0.00,11117.0,139.39,0.0400,3.769,143.157,8.174,6.25,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.205,0.0400,144.212,0.0196,145.070,0.0208,145.117,0.0196,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000219,3418325.54,5378153.19,3715,0.00
598,5,120.00,6.50,0.00,0.00,11080.0,139.46,0.0400,3.695,143.157,8.174,6.09,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.205,0.0400,144.164,0.0196,145.017,0.0208,145.072,0.0196,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000211,3418292.57,5378136.40,3715,0.00
597,5,120.00,6.35,0.00,0.00,11043.0,139.54,0.0400,3.621,143.157,8.174,5.94,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.205,0.0400,144.113,0.0208,144.962,0.0208,145.022,0.0208,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000204,3418259.28,5378120.25,3715,0.00
596,4,120.00,6.21,0.00,0.00,11006.0,139.61,0.0400,3.547,143.157,8.173,5.78,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.204,0.0400,144.046,0.0238,144.905,0.0208,144.954,0.0238,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000197,3418224.75,5378107.02,3715,0.00
595,5,120.00,6.24,0.00,0.00,10966.0,139.53,0.0400,3.629,143.157,8.172,5.83,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.204,0.0400,143.990,0.0303,144.830,0.0333,144.884,0.0303,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000165,3418186.09,5378096.83,3715,0.00
594,5,120.00,6.28,0.00,0.00,10926.0,139.45,0.0400,3.710,143.157,8.172,5.88,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.204,0.0400,143.905,0.0333,144.692,0.0333,144.768,0.0333,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000140,3418146.68,5378090.02,3715,0.00
593,5,120.00,6.31,0.00,0.00,10886.0,139.37,0.0400,3.792,143.157,8.171,5.92,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.204,0.0400,143.763,0.0455,144.549,0.0333,144.631,0.0333,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000119,3418106.89,5378086.07,3715,0.00
592,5,120.00,6.35,0.00,0.00,10845.0,139.28,0.0400,3.875,143.157,8.171,5.97,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.203,0.0400,143.563,0.0500,144.394,0.0333,144.487,0.0333,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000102,3418065.91,5378085.07,3715,0.00
591,4,120.00,6.38,0.00,0.00,10805.0,139.20,0.0400,3.957,143.157,8.170,6.02,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.067,143.203,0.0400,143.410,0.0400,144.233,0.0333,144.340,0.0333,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000088,3418026.00,5378087.50,3715,0.00
590,5,120.00,6.41,0.00,0.00,10761.0,139.10,0.0400,4.048,143.150,8.170,6.06,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.201,0.0400,143.410,0.0159,144.010,0.0250,144.124,0.0150,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000090,3417982.60,5378094.59,3715,0.00
589,5,120.00,6.44,0.00,0.00,10717.0,139.00,0.0400,4.146,143.150,8.170,6.11,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.201,0.0400,143.393,0.0167,143.895,0.0167,144.092,0.0150,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000090,3417940.11,5378105.97,3715,0.00
588,5,120.00,6.47,0.00,0.00,10674.0,138.91,0.0400,4.242,143.150,8.170,6.15,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.201,0.0400,143.372,0.0182,143.838,0.0167,144.062,0.0150,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000090,3417899.78,5378120.85,3715,0.00
587,4,120.00,6.50,0.00,0.00,10630.0,138.81,0.0400,4.340,143.150,8.170,6.19,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.201,0.0400,143.344,0.0200,143.819,0.0080,144.030,0.0150,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000089,3417860.24,5378140.09,3715,0.00
8586,5,48.00,5.14,0.00,0.00,10580.0,139.65,0.0400,3.504,143.150,8.170,4.40,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.200,0.0400,143.230,0.0200,143.496,0.0200,143.506,0.0100,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000117,3417817.10,5378165.36,3715,0.00
586,8,48.00,5.00,0.00,0.00,10575.0,139.73,0.0400,3.420,143.150,8.170,4.22,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,143.068,143.133,0.0100,143.135,0.0125,143.139,0.0125,143.191,0.0100,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000011,3417812.99,5378168.21,3715,0.00
9586,2,48.00,8.77,0.00,0.00,10570.0,136.10,0.0333,1.280,137.380,8.170,8.63,0.000,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.175,137.973,0.0333,141.683,0.0356,142.563,0.0348,142.609,0.0374,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001512,3417808.79,5378170.91,3715,0.00
585,4,48.00,9.00,0.00,0.00,10564.0,135.83,0.0333,1.550,137.380,8.170,8.87,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.175,137.972,0.0333,141.654,0.0357,142.530,0.0375,142.693,0.0375,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001317,3417803.73,5378174.14,3715,0.00
584,9,48.00,9.11,0.00,0.00,10563.0,135.81,0.0333,1.570,137.380,8.170,9.08,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.175,137.972,0.0333,141.632,0.0357,142.486,0.0375,142.650,0.0375,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001707,3417802.89,5378174.69,3715,0.00
583,9,48.00,9.11,0.00,0.00,10554.0,135.81,0.0333,1.570,137.380,8.169,9.08,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.175,137.972,0.0333,141.622,0.0357,142.472,0.0245,142.631,0.0375,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001708,3417795.41,5378179.69,3715,0.00
582,4,48.00,9.00,0.00,0.00,10550.0,135.83,0.0333,1.550,137.380,8.169,8.87,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.175,137.972,0.0333,141.640,0.0357,142.511,0.0245,142.666,0.0375,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001318,3417792.09,5378181.92,3715,0.00
581,5,48.00,7.49,0.00,0.00,10510.0,135.11,0.0333,2.274,137.379,8.168,6.95,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.175,137.971,0.0333,141.608,0.0333,142.517,0.0350,142.664,0.0350,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00000636,3417759.50,5378205.11,3715,0.00
580,4,48.00,5.98,0.00,0.00,10470.0,134.38,0.0333,2.998,137.378,8.167,5.04,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.174,137.967,0.0333,141.616,0.0333,142.541,0.0350,142.689,0.0350,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00001632,3417727.06,5378228.51,3715,0.00
579,5,48.00,6.85,0.00,0.00,10421.0,135.12,0.0333,2.259,137.376,8.165,5.98,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.173,137.964,0.0333,141.649,0.0286,142.605,0.0286,142.752,0.0300,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002672,3417687.03,5378256.77,3715,0.00
578,4,48.00,7.71,0.00,0.00,10373.0,135.84,0.0333,1.532,137.372,8.164,6.91,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.170,137.954,0.0333,141.650,0.0286,142.636,0.0272,142.782,0.0300,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00007794,3417647.81,5378284.45,3715,0.00
577,5,48.00,7.63,0.00,0.00,10339.0,135.98,0.0333,1.389,137.368,8.163,7.03,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.167,137.948,0.0333,141.616,0.0286,142.596,0.0272,142.739,0.0300,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00011472,3417620.06,5378304.09,3715,0.00
576,5,48.00,7.56,0.00,0.00,10305.0,136.12,0.0333,1.244,137.361,8.163,7.15,0.000,2,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.162,137.939,0.0333,141.574,0.0286,142.545,0.0272,142.686,0.0300,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00017979,3417592.31,5378323.74,3715,0.00
575,4,48.00,7.48,0.00,0.00,10270.0,136.26,0.0333,1.090,137.350,8.162,7.28,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.152,137.927,0.0333,141.521,0.0260,142.477,0.0263,142.618,0.0273,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00031441,3417563.75,5378343.97,3715,0.00
574,5,48.00,7.49,0.00,0.00,10236.0,135.85,0.0333,1.499,137.347,8.161,7.26,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.150,137.925,0.0333,141.513,0.0256,142.467,0.0256,142.608,0.0269,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00011246,3417535.99,5378363.59,3715,0.00
573,5,48.00,7.50,0.00,0.00,10202.0,135.43,0.0333,1.911,137.346,8.160,7.24,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.149,137.923,0.0333,141.505,0.0256,142.459,0.0256,142.599,0.0269,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00005332,3417508.23,5378383.22,3715,0.00
572,4,48.00,7.51,0.00,0.00,10167.0,135.01,0.0333,2.335,137.345,8.159,7.22,0.000,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,137.149,137.922,0.0333,141.495,0.0256,142.452,0.0256,142.590,0.0269,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00002863,3417479.65,5378403.43,3715,0.00
