 "ZEIT[h]" "ZRET  1" "ZRETO  1"
  729.000   140.600   140.600
  729.167   140.600   140.600
  729.333   140.600   140.600
  729.500   140.600   140.600
  729.667   140.600   140.600
  729.833   140.600   140.600
  730.000   140.600   140.600
  730.167   140.600   140.600
  730.333   140.600   140.600
  730.500   140.600   140.600
  730.667   140.600   140.600
  730.833   140.600   140.600
  731.000   140.600   140.600
  731.167   140.600   140.600
  731.333   140.600   140.600
  731.500   140.600   140.600
  731.667   140.600   140.600
  731.833   140.600   140.600
  732.000   140.600   140.600
  732.167   140.600   140.600
  732.333   140.600   140.600
  732.500   140.600   140.600
  732.667   140.600   140.600
  732.833   140.600   140.600
  733.000   140.600   140.600
  733.167   140.600   140.600
  733.333   140.600   140.600
  733.500   140.600   140.600
  733.667   140.600   140.600
  733.833   140.600   140.600
  734.000   140.600   140.600
  734.167   140.600   140.600
  734.333   140.600   140.600
  734.500   140.600   140.600
  734.667   140.600   140.600
  734.833   140.600   140.600
  735.000   140.600   140.600
  735.167   140.600   140.600
  735.333   140.600   140.600
  735.500   140.600   140.600
  735.667   140.600   140.600
  735.833   140.600   140.600
  736.000   140.600   140.600
  736.167   140.600   140.600
  736.333   140.600   140.600
  736.500   140.600   140.600
  736.667   140.600   140.600
  736.833   140.600   140.600
  737.000   140.600   140.600
  737.167   140.600   140.600
  737.333   140.600   140.600
  737.500   140.600   140.600
  737.667   140.600   140.600
  737.833   140.600   140.600
  738.000   140.600   140.600
  738.167   140.600   140.600
  738.333   140.600   140.600
  738.500   140.600   140.600
  738.667   140.600   140.600
  738.833   140.600   140.600
  739.000   140.600   140.600
  739.167   140.600   140.600
  739.333   140.600   140.600
  739.500   140.600   140.600
  739.667   140.600   140.600
  739.833   140.600   140.600
  740.000   140.600   140.600
  740.167   140.600   140.600
  740.333   140.600   140.600
  740.500   140.600   140.600
  740.667   140.600   140.600
  740.833   140.600   140.600
  741.000   140.600   140.600
  741.167   140.600   140.600
  741.333   140.600   140.600
  741.500   140.600   140.600
  741.667   140.600   140.600
  741.833   140.600   140.600
  742.000   140.600   140.600
  742.167   140.600   140.600
  742.333   140.600   140.600
  742.500   140.600   140.600
  742.667   140.600   140.600
  742.833   140.600   140.600
  743.000   140.600   140.600
  743.167   140.600   140.600
  743.333   140.600   140.600
  743.500   140.600   140.600
  743.667   140.600   140.600
  743.833   140.600   140.600
  744.000   140.600   140.600
  744.167   140.600   140.600
  744.333   140.600   140.600
  744.500   140.600   140.600
  744.667   140.600   140.600
  744.833   140.600   140.600
  745.000   140.600   140.600
  745.167   140.600   140.600
  745.333   140.600   140.600
  745.500   140.600   140.600
  745.667   140.600   140.600
  745.833   140.600   140.600
  746.000   140.600   140.600
  746.167   140.600   140.600
  746.333   140.600   140.600
  746.500   140.600   140.600
  746.667   140.600   140.600
  746.833   140.600   140.600
  747.000   140.600   140.600
  747.167   140.600   140.600
  747.333   140.600   140.600
  747.500   140.600   140.600
  747.667   140.600   140.600
  747.833   140.600   140.600
  748.000   140.600   140.600
  748.167   140.600   140.600
  748.333   140.600   140.600
  748.500   140.600   140.600
  748.667   140.600   140.600
  748.833   140.600   140.600
  749.000   140.600   140.600
  749.167   140.600   140.600
  749.333   140.600   140.600
  749.500   140.600   140.600
  749.667   140.600   140.600
  749.833   140.600   140.600
  750.000   140.600   140.600
  750.167   140.600   140.600
  750.333   140.600   140.600
  750.500   140.600   140.600
  750.667   140.600   140.600
  750.833   140.600   140.600
  751.000   140.600   140.600
  751.167   140.600   140.600
  751.333   140.600   140.600
  751.500   140.600   140.600
  751.667   140.600   140.600
  751.833   140.600   140.600
  752.000   140.600   140.600
  752.167   140.600   140.600
  752.333   140.600   140.600
  752.500   140.600   140.600
  752.667   140.600   140.600
  752.833   140.600   140.600
  753.000   140.600   140.600
  753.167   140.600   140.600
  753.333   140.600   140.600
  753.500   140.600   140.600
  753.667   140.600   140.600
  753.833   140.600   140.600
  754.000   140.600   140.600
  754.167   140.600   140.600
  754.333   140.600   140.600
  754.500   140.600   140.600
  754.667   140.600   140.600
  754.833   140.600   140.600
  755.000   140.600   140.600
  755.167   140.600   140.600
  755.333   140.600   140.600
  755.500   140.600   140.600
  755.667   140.600   140.600
  755.833   140.600   140.600
  756.000   140.600   140.600
  756.167   140.600   140.600
  756.333   140.600   140.600
  756.500   140.600   140.600
  756.667   140.600   140.600
  756.833   140.600   140.600
  757.000   140.600   140.600
  757.167   140.600   140.600
  757.333   140.600   140.600
  757.500   140.600   140.600
  757.667   140.600   140.600
  757.833   140.600   140.600
  758.000   140.600   140.600
  758.167   140.600   140.600
  758.333   140.600   140.600
  758.500   140.600   140.600
  758.667   140.600   140.600
  758.833   140.600   140.600
  759.000   140.600   140.600
  759.167   140.600   140.600
  759.333   140.600   140.600
  759.500   140.600   140.600
  759.667   140.600   140.600
  759.833   140.600   140.600
  760.000   140.600   140.600
  760.167   140.600   140.600
  760.333   140.600   140.600
  760.500   140.600   140.600
  760.667   140.600   140.600
  760.833   140.600   140.600
  761.000   140.600   140.600
  761.167   140.600   140.600
  761.333   140.600   140.600
  761.500   140.600   140.600
  761.667   140.600   140.600
  761.833   140.600   140.600
  762.000   140.600   140.600
  762.167   140.600   140.600
  762.333   140.600   140.600
  762.500   140.600   140.600
  762.667   140.600   140.600
  762.833   140.600   140.600
  763.000   140.600   140.600
  763.167   140.600   140.600
  763.333   140.600   140.600
  763.500   140.600   140.600
  763.667   140.600   140.600
  763.833   140.600   140.600
  764.000   140.600   140.600
  764.167   140.600   140.600
  764.333   140.600   140.600
  764.500   140.600   140.600
  764.667   140.600   140.600
  764.833   140.600   140.600
  765.000   140.600   140.600
  765.167   140.600   140.600
  765.333   140.600   140.600
  765.500   140.600   140.600
  765.667   140.600   140.600
  765.833   140.600   140.600
  766.000   140.600   140.600
  766.167   140.600   140.600
  766.333   140.600   140.600
  766.500   140.600   140.600
  766.667   140.600   140.600
  766.833   140.600   140.600
  767.000   140.600   140.600
  767.167   140.600   140.600
  767.333   140.600   140.600
  767.500   140.600   140.600
  767.667   140.600   140.600
  767.833   140.600   140.600
  768.000   140.600   140.600
  768.167   140.600   140.600
  768.333   140.600   140.600
  768.500   140.600   140.600
  768.667   140.600   140.600
  768.833   140.600   140.600
  769.000   140.600   140.600
  769.167   140.600   140.600
  769.333   140.600   140.600
  769.500   140.600   140.600
  769.667   140.600   140.600
  769.833   140.600   140.600
  770.000   140.600   140.600
  770.167   140.600   140.600
  770.333   140.600   140.600
  770.500   140.600   140.600
  770.667   140.600   140.600
  770.833   140.600   140.600
  771.000   140.600   140.600
  771.167   140.600   140.600
  771.333   140.600   140.600
  771.500   140.600   140.600
  771.667   140.600   140.600
  771.833   140.600   140.600
  772.000   140.600   140.600
  772.167   140.600   140.600
  772.333   140.600   140.600
  772.500   140.600   140.600
  772.667   140.600   140.600
  772.833   140.600   140.600
  773.000   140.600   140.600
  773.167   140.600   140.600
  773.333   140.600   140.600
  773.500   140.600   140.600
  773.667   140.600   140.600
  773.833   140.600   140.600
  774.000   140.600   140.600
  774.167   140.600   140.600
  774.333   140.600   140.600
  774.500   140.600   140.600
  774.667   140.600   140.600
  774.833   140.600   140.600
  775.000   140.600   140.600
  775.167   140.600   140.600
  775.333   140.600   140.600
  775.500   140.600   140.600
  775.667   140.600   140.600
  775.833   140.600   140.600
  776.000   140.600   140.600
  776.167   140.600   140.600
  776.333   140.600   140.600
  776.500   140.600   140.600
  776.667   140.600   140.600
  776.833   140.600   140.600
  777.000   140.600   140.600
  777.167   140.600   140.600
  777.333   140.600   140.600
  777.500   140.600   140.600
  777.667   140.600   140.600
  777.833   140.600   140.600
  778.000   140.600   140.600
  778.167   140.600   140.600
  778.333   140.600   140.600
  778.500   140.600   140.600
  778.667   140.600   140.600
  778.833   140.600   140.600
  779.000   140.600   140.600
  779.167   140.600   140.600
  779.333   140.600   140.600
  779.500   140.600   140.600
  779.667   140.600   140.600
  779.833   140.600   140.600
  780.000   140.600   140.600
  780.167   140.600   140.600
  780.333   140.600   140.600
  780.500   140.600   140.600
  780.667   140.600   140.600
  780.833   140.600   140.600
  781.000   140.600   140.600
  781.167   140.600   140.600
  781.333   140.600   140.600
  781.500   140.600   140.600
  781.667   140.600   140.600
  781.833   140.600   140.600
  782.000   140.600   140.600
  782.167   140.600   140.600
  782.333   140.600   140.600
  782.500   140.600   140.600
  782.667   140.600   140.600
  782.833   140.600   140.600
  783.000   140.600   140.600
  783.167   140.600   140.600
  783.333   140.600   140.600
  783.500   140.600   140.600
  783.667   140.600   140.600
  783.833   140.600   140.600
  784.000   140.600   140.600
  784.167   140.600   140.600
  784.333   140.600   140.600
  784.500   140.600   140.600
  784.667   140.600   140.600
  784.833   140.600   140.600
  785.000   140.600   140.600
  785.167   140.600   140.600
  785.333   140.600   140.600
  785.500   140.600   140.600
  785.667   140.600   140.600
  785.833   140.600   140.600
  786.000   140.600   140.600
  786.167   140.600   140.600
  786.333   140.600   140.600
  786.500   140.600   140.600
  786.667   140.600   140.600
  786.833   140.600   140.600
  787.000   140.600   140.600
  787.167   140.600   140.600
  787.333   140.600   140.600
  787.500   140.600   140.600
  787.667   140.600   140.600
  787.833   140.600   140.600
  788.000   140.600   140.600
  788.167   140.600   140.600
  788.333   140.600   140.600
  788.500   140.600   140.600
  788.667   140.600   140.600
  788.833   140.600   140.600
  789.000   140.600   140.600
  789.167   140.600   140.600
  789.333   140.600   140.600
  789.500   140.600   140.600
  789.667   140.600   140.600
  789.833   140.600   140.600
  790.000   140.600   140.600
  790.167   140.600   140.600
  790.333   140.600   140.600
  790.500   140.600   140.600
  790.667   140.600   140.600
  790.833   140.600   140.600
  791.000   140.600   140.600
  791.167   140.600   140.600
  791.333   140.600   140.600
  791.500   140.600   140.600
  791.667   140.600   140.600
  791.833   140.600   140.600
  792.000   140.600   140.600
  792.167   140.600   140.600
  792.333   140.600   140.600
  792.500   140.600   140.600
  792.667   140.600   140.600
  792.833   140.600   140.600
  793.000   140.600   140.600
  793.167   140.600   140.600
  793.333   140.600   140.600
  793.500   140.600   140.600
  793.667   140.600   140.600
  793.833   140.600   140.600
  794.000   140.600   140.600
  794.167   140.600   140.600
  794.333   140.600   140.600
  794.500   140.600   140.600
  794.667   140.600   140.600
  794.833   140.600   140.600
  795.000   140.600   140.600
  795.167   140.600   140.600
  795.333   140.600   140.600
  795.500   140.600   140.600
  795.667   140.600   140.600
  795.833   140.600   140.600
  796.000   140.600   140.600
  796.167   140.600   140.600
  796.333   140.600   140.600
  796.500   140.600   140.600
  796.667   140.600   140.600
  796.833   140.600   140.600
  797.000   140.600   140.600
  797.167   140.600   140.600
  797.333   140.600   140.600
  797.500   140.600   140.600
  797.667   140.600   140.600
  797.833   140.600   140.600
  798.000   140.600   140.600
  798.167   140.600   140.600
  798.333   140.600   140.600
  798.500   140.600   140.600
  798.667   140.600   140.600
  798.833   140.600   140.600
  799.000   140.600   140.600
  799.167   140.600   140.600
  799.333   140.600   140.600
  799.500   140.600   140.600
  799.667   140.600   140.600
  799.833   140.600   140.600
  800.000   140.600   140.600
  800.167   140.600   140.600
  800.333   140.600   140.600
  800.500   140.600   140.600
  800.667   140.600   140.600
  800.833   140.600   140.600
  801.000   140.600   140.600
  801.167   140.600   140.600
  801.333   140.600   140.600
  801.500   140.600   140.600
  801.667   140.600   140.600
  801.833   140.600   140.600
  802.000   140.600   140.600
  802.167   140.600   140.600
  802.333   140.600   140.600
  802.500   140.600   140.600
  802.667   140.600   140.600
  802.833   140.600   140.600
  803.000   140.600   140.600
  803.167   140.600   140.600
  803.333   140.600   140.600
  803.500   140.600   140.600
  803.667   140.600   140.600
  803.833   140.600   140.600
  804.000   140.600   140.600
  804.167   140.600   140.600
  804.333   140.600   140.600
  804.500   140.600   140.600
  804.667   140.600   140.600
  804.833   140.600   140.600
  805.000   140.600   140.600
  805.167   140.600   140.600
  805.333   140.600   140.600
  805.500   140.600   140.600
  805.667   140.600   140.600
  805.833   140.600   140.600
  806.000   140.600   140.600
  806.167   140.600   140.600
  806.333   140.600   140.600
  806.500   140.600   140.600
  806.667   140.600   140.600
  806.833   140.600   140.600
  807.000   140.600   140.600
  807.167   140.600   140.600
  807.333   140.600   140.600
  807.500   140.600   140.600
  807.667   140.600   140.600
  807.833   140.600   140.600
  808.000   140.600   140.600
  808.167   140.600   140.600
  808.333   140.600   140.600
  808.500   140.600   140.600
  808.667   140.600   140.600
  808.833   140.600   140.600
  809.000   140.600   140.600
  809.167   140.600   140.600
  809.333   140.600   140.600
  809.500   140.600   140.600
  809.667   140.600   140.600
  809.833   140.600   140.600
  810.000   140.600   140.600
  810.167   140.600   140.600
  810.333   140.600   140.600
  810.500   140.600   140.600
  810.667   140.600   140.600
  810.833   140.600   140.600
  811.000   140.600   140.600
  811.167   140.600   140.600
  811.333   140.600   140.600
  811.500   140.600   140.600
  811.667   140.600   140.600
  811.833   140.600   140.600
  812.000   140.600   140.600
  812.167   140.600   140.600
  812.333   140.600   140.600
  812.500   140.600   140.600
  812.667   140.600   140.600
  812.833   140.600   140.600
  813.000   140.600   140.600
  813.167   140.600   140.600
  813.333   140.600   140.600
  813.500   140.600   140.600
  813.667   140.600   140.600
  813.833   140.600   140.600
  814.000   140.600   140.600
  814.167   140.600   140.600
  814.333   140.600   140.600
  814.500   140.600   140.600
  814.667   140.600   140.600
  814.833   140.600   140.600
  815.000   140.600   140.600
  815.167   140.600   140.600
  815.333   140.600   140.600
  815.500   140.600   140.600
  815.667   140.600   140.600
  815.833   140.600   140.600
  816.000   140.600   140.600
  816.167   140.600   140.600
  816.333   140.600   140.600
  816.500   140.600   140.600
  816.667   140.600   140.600
  816.833   140.600   140.600
  817.000   140.600   140.600
  817.167   140.600   140.600
  817.333   140.600   140.600
  817.500   140.600   140.600
  817.667   140.600   140.600
  817.833   140.600   140.600
  818.000   140.600   140.600
  818.167   140.600   140.600
  818.333   140.600   140.600
  818.500   140.600   140.600
  818.667   140.600   140.600
  818.833   140.600   140.600
  819.000   140.600   140.600
  819.167   140.600   140.600
  819.333   140.600   140.600
  819.500   140.600   140.600
  819.667   140.600   140.600
  819.833   140.600   140.600
  820.000   140.600   140.600
  820.167   140.600   140.600
  820.333   140.600   140.600
  820.500   140.600   140.600
  820.667   140.600   140.600
  820.833   140.600   140.600
  821.000   140.600   140.600
  821.167   140.600   140.600
  821.333   140.600   140.600
  821.500   140.600   140.600
  821.667   140.600   140.600
  821.833   140.600   140.600
  822.000   140.600   140.600
  822.167   140.600   140.600
  822.333   140.600   140.600
  822.500   140.600   140.600
  822.667   140.600   140.600
  822.833   140.600   140.600
  823.000   140.600   140.600
  823.167   140.600   140.600
  823.333   140.600   140.600
  823.500   140.600   140.600
  823.667   140.600   140.600
  823.833   140.600   140.600
  824.000   140.600   140.600
  824.167   140.600   140.600
  824.333   140.600   140.600
  824.500   140.600   140.600
  824.667   140.600   140.600
  824.833   140.600   140.600
  825.000   140.600   140.600
  825.167   140.600   140.600
  825.333   140.600   140.600
  825.500   140.600   140.600
  825.667   140.600   140.600
  825.833   140.600   140.600
  826.000   140.600   140.600
  826.167   140.600   140.600
  826.333   140.600   140.600
  826.500   140.600   140.600
  826.667   140.600   140.600
  826.833   140.600   140.600
  827.000   140.600   140.600
  827.167   140.600   140.600
  827.333   140.600   140.600
  827.500   140.600   140.600
  827.667   140.600   140.600
  827.833   140.600   140.600
  828.000   140.600   140.600
  828.167   140.600   140.600
  828.333   140.600   140.600
  828.500   140.600   140.600
  828.667   140.600   140.600
  828.833   140.600   140.600
  829.000   140.600   140.600
  829.167   140.600   140.600
  829.333   140.600   140.600
  829.500   140.600   140.600
  829.667   140.600   140.600
  829.833   140.600   140.600
  830.000   140.600   140.600
  830.167   140.600   140.600
  830.333   140.600   140.600
  830.500   140.600   140.600
  830.667   140.600   140.600
  830.833   140.600   140.600
  831.000   140.600   140.600
  831.167   140.600   140.600
  831.333   140.600   140.600
  831.500   140.600   140.600
  831.667   140.600   140.600
  831.833   140.600   140.600
  832.000   140.600   140.600
  832.167   140.600   140.600
  832.333   140.600   140.600
  832.500   140.600   140.600
  832.667   140.600   140.600
  832.833   140.600   140.600
  833.000   140.600   140.600
  833.167   140.600   140.600
  833.333   140.600   140.600
  833.500   140.600   140.600
  833.667   140.600   140.600
  833.833   140.600   140.600
  834.000   140.600   140.600
  834.167   140.600   140.600
  834.333   140.600   140.600
  834.500   140.600   140.600
  834.667   140.600   140.600
  834.833   140.600   140.600
  835.000   140.600   140.600
  835.167   140.600   140.600
  835.333   140.600   140.600
  835.500   140.600   140.600
  835.667   140.600   140.600
  835.833   140.600   140.600
  836.000   140.600   140.600
  836.167   140.600   140.600
  836.333   140.600   140.600
  836.500   140.600   140.600
  836.667   140.600   140.600
  836.833   140.600   140.600
  837.000   140.600   140.600
  837.167   140.600   140.600
  837.333   140.600   140.600
  837.500   140.600   140.600
  837.667   140.600   140.600
  837.833   140.600   140.600
  838.000   140.600   140.600
  838.167   140.600   140.600
  838.333   140.600   140.600
  838.500   140.600   140.600
  838.667   140.600   140.600
  838.833   140.600   140.600
  839.000   140.600   140.600
  839.167   140.600   140.600
  839.333   140.600   140.600
  839.500   140.600   140.600
  839.667   140.600   140.600
  839.833   140.600   140.600
  840.000   140.600   140.600
  840.167   140.600   140.600
  840.333   140.600   140.600
  840.500   140.600   140.600
  840.667   140.600   140.600
  840.833   140.600   140.600
  841.000   140.600   140.600
  841.167   140.600   140.600
  841.333   140.600   140.600
  841.500   140.600   140.600
  841.667   140.600   140.600
  841.833   140.600   140.600
  842.000   140.600   140.600
  842.167   140.600   140.600
  842.333   140.600   140.600
  842.500   140.600   140.600
  842.667   140.600   140.600
  842.833   140.600   140.600
  843.000   140.600   140.600
  843.167   140.600   140.600
  843.333   140.600   140.600
  843.500   140.600   140.600
  843.667   140.600   140.600
  843.833   140.600   140.600
  844.000   140.600   140.600
  844.167   140.600   140.600
  844.333   140.600   140.600
  844.500   140.600   140.600
  844.667   140.600   140.600
  844.833   140.600   140.600
  845.000   140.600   140.600
  845.167   140.600   140.600
  845.333   140.600   140.600
  845.500   140.600   140.600
  845.667   140.600   140.600
  845.833   140.600   140.600
  846.000   140.600   140.600
  846.167   140.600   140.600
  846.333   140.600   140.600
  846.500   140.600   140.600
  846.667   140.600   140.600
  846.833   140.600   140.600
  847.000   140.600   140.600
  847.167   140.600   140.600
  847.333   140.600   140.600
  847.500   140.600   140.600
  847.667   140.600   140.600
  847.833   140.600   140.600
  848.000   140.600   140.600
  848.167   140.600   140.600
  848.333   140.600   140.600
  848.500   140.600   140.600
  848.667   140.600   140.600
  848.833   140.600   140.600
  849.000   140.600   140.600
  849.167   140.600   140.600
  849.333   140.600   140.600
  849.500   140.600   140.600
  849.667   140.600   140.600
  849.833   140.600   140.600
  850.000   140.600   140.600
  850.167   140.600   140.600
  850.333   140.600   140.600
  850.500   140.600   140.600
  850.667   140.600   140.600
  850.833   140.600   140.600
  851.000   140.600   140.600
  851.167   140.600   140.600
  851.333   140.600   140.600
  851.500   140.600   140.600
  851.667   140.600   140.600
  851.833   140.600   140.600
  852.000   140.600   140.600
  852.167   140.600   140.600
  852.333   140.600   140.600
  852.500   140.600   140.600
  852.667   140.600   140.600
  852.833   140.600   140.600
  853.000   140.600   140.600
  853.167   140.600   140.600
  853.333   140.600   140.600
  853.500   140.600   140.600
  853.667   140.600   140.600
  853.833   140.600   140.600
  854.000   140.600   140.600
  854.167   140.600   140.600
  854.333   140.600   140.600
  854.500   140.600   140.600
  854.667   140.600   140.600
  854.833   140.600   140.600
  855.000   140.600   140.600
  855.167   140.600   140.600
  855.333   140.600   140.600
  855.500   140.600   140.600
  855.667   140.600   140.600
  855.833   140.600   140.600
  856.000   140.600   140.600
  856.167   140.600   140.600
  856.333   140.600   140.600
  856.500   140.600   140.600
  856.667   140.600   140.600
  856.833   140.600   140.600
  857.000   140.600   140.600
  857.167   140.600   140.600
  857.333   140.600   140.600
  857.500   140.600   140.600
  857.667   140.600   140.600
  857.833   140.600   140.600
  858.000   140.600   140.600
  858.167   140.600   140.600
  858.333   140.600   140.600
  858.500   140.600   140.600
  858.667   140.600   140.600
  858.833   140.600   140.600
  859.000   140.600   140.600
  859.167   140.600   140.600
  859.333   140.600   140.600
  859.500   140.600   140.600
  859.667   140.600   140.600
  859.833   140.600   140.600
  860.000   140.600   140.600
  860.167   140.600   140.600
  860.333   140.600   140.600
  860.500   140.600   140.600
  860.667   140.600   140.600
  860.833   140.600   140.600
  861.000   140.600   140.600
  861.167   140.600   140.600
  861.333   140.600   140.600
  861.500   140.600   140.600
  861.667   140.600   140.600
  861.833   140.600   140.600
  862.000   140.600   140.600
  862.167   140.600   140.600
  862.333   140.600   140.600
  862.500   140.600   140.600
  862.667   140.600   140.600
  862.833   140.600   140.600
  863.000   140.600   140.600
  863.167   140.600   140.600
  863.333   140.600   140.600
  863.500   140.600   140.600
  863.667   140.600   140.600
  863.833   140.600   140.600
  864.000   140.600   140.600
  864.167   140.600   140.600
  864.333   140.600   140.600
  864.500   140.600   140.600
  864.667   140.600   140.600
  864.833   140.600   140.600
  865.000   140.600   140.600
  865.167   140.600   140.600
  865.333   140.600   140.600
  865.500   140.600   140.600
  865.667   140.600   140.600
  865.833   140.600   140.600
  866.000   140.600   140.600
  866.167   140.600   140.600
  866.333   140.600   140.600
  866.500   140.600   140.600
  866.667   140.600   140.600
  866.833   140.600   140.600
  867.000   140.600   140.600
  867.167   140.600   140.600
  867.333   140.600   140.600
  867.500   140.600   140.600
  867.667   140.600   140.600
  867.833   140.600   140.600
  868.000   140.600   140.600
  868.167   140.600   140.600
  868.333   140.600   140.600
  868.500   140.600   140.600
  868.667   140.600   140.600
  868.833   140.600   140.600
  869.000   140.600   140.600
  869.167   140.600   140.600
  869.333   140.600   140.600
  869.500   140.600   140.600
  869.667   140.600   140.600
  869.833   140.600   140.600
  870.000   140.600   140.600
  870.167   140.600   140.600
  870.333   140.600   140.600
  870.500   140.600   140.600
  870.667   140.600   140.600
  870.833   140.600   140.600
  871.000   140.600   140.600
  871.167   140.600   140.600
  871.333   140.600   140.600
  871.500   140.600   140.600
  871.667   140.600   140.600
  871.833   140.600   140.600
  872.000   140.600   140.600
  872.167   140.600   140.600
  872.333   140.600   140.600
  872.500   140.600   140.600
  872.667   140.600   140.600
  872.833   140.600   140.600
  873.000   140.600   140.600
  873.167   140.600   140.600
  873.333   140.600   140.600
  873.500   140.600   140.600
  873.667   140.600   140.600
  873.833   140.600   140.600
  874.000   140.600   140.600
  874.167   140.600   140.600
  874.333   140.600   140.600
  874.500   140.600   140.600
  874.667   140.600   140.600
  874.833   140.600   140.600
  875.000   140.600   140.600
  875.167   140.600   140.600
  875.333   140.600   140.600
  875.500   140.600   140.600
  875.667   140.600   140.600
  875.833   140.600   140.600
  876.000   140.600   140.600
  876.167   140.600   140.600
  876.333   140.600   140.600
  876.500   140.600   140.600
  876.667   140.600   140.600
  876.833   140.600   140.600
  877.000   140.600   140.600
  877.167   140.600   140.600
  877.333   140.600   140.600
  877.500   140.600   140.600
  877.667   140.600   140.600
  877.833   140.600   140.600
  878.000   140.600   140.600
  878.167   140.600   140.600
  878.333   140.600   140.600
  878.500   140.600   140.600
  878.667   140.600   140.600
  878.833   140.600   140.600
  879.000   140.600   140.600
  879.167   140.600   140.600
  879.333   140.600   140.600
  879.500   140.600   140.600
  879.667   140.600   140.600
  879.833   140.600   140.600
  880.000   140.600   140.600
  880.167   140.600   140.600
  880.333   140.600   140.600
  880.500   140.600   140.600
  880.667   140.600   140.600
  880.833   140.600   140.600
  881.000   140.600   140.600
  881.167   140.600   140.600
  881.333   140.600   140.600
  881.500   140.600   140.600
  881.667   140.600   140.600
  881.833   140.600   140.600
  882.000   140.600   140.600
  882.167   140.600   140.600
  882.333   140.600   140.600
  882.500   140.600   140.600
  882.667   140.600   140.600
  882.833   140.600   140.600
  883.000   140.600   140.600
  883.167   140.600   140.600
  883.333   140.600   140.600
  883.500   140.600   140.600
  883.667   140.600   140.600
  883.833   140.600   140.600
  884.000   140.600   140.600
  884.167   140.600   140.600
  884.333   140.600   140.600
  884.500   140.600   140.600
  884.667   140.600   140.600
  884.833   140.600   140.600
  885.000   140.600   140.600
  885.167   140.600   140.600
  885.333   140.600   140.600
  885.500   140.600   140.600
  885.667   140.600   140.600
  885.833   140.600   140.600
  886.000   140.600   140.600
  886.167   140.600   140.600
  886.333   140.600   140.600
  886.500   140.600   140.600
  886.667   140.600   140.600
  886.833   140.600   140.600
  887.000   140.600   140.600
  887.167   140.600   140.600
  887.333   140.600   140.600
  887.500   140.600   140.600
  887.667   140.600   140.600
  887.833   140.600   140.600
  888.000   140.600   140.600
  888.167   140.600   140.600
  888.333   140.600   140.600
  888.500   140.600   140.600
  888.667   140.600   140.600
  888.833   140.600   140.600
  889.000   140.600   140.600
  889.167   140.600   140.600
  889.333   140.600   140.600
  889.500   140.600   140.600
  889.667   140.600   140.600
  889.833   140.600   140.600
  890.000   140.600   140.600
  890.167   140.600   140.600
  890.333   140.600   140.600
  890.500   140.600   140.600
  890.667   140.600   140.600
  890.833   140.600   140.600
  891.000   140.600   140.600
  891.167   140.600   140.600
  891.333   140.600   140.600
  891.500   140.600   140.600
  891.667   140.600   140.600
  891.833   140.600   140.600
  892.000   140.600   140.600
  892.167   140.600   140.600
  892.333   140.600   140.600
  892.500   140.600   140.600
  892.667   140.600   140.600
  892.833   140.600   140.600
  893.000   140.600   140.600
  893.167   140.600   140.600
  893.333   140.600   140.600
  893.500   140.600   140.600
  893.667   140.600   140.600
  893.833   140.600   140.600
  894.000   140.600   140.600
  894.167   140.600   140.600
  894.333   140.600   140.600
  894.500   140.600   140.600
  894.667   140.600   140.600
  894.833   140.600   140.600
  895.000   140.600   140.600
  895.167   140.600   140.600
  895.333   140.600   140.600
  895.500   140.600   140.600
  895.667   140.600   140.600
  895.833   140.600   140.600
  896.000   140.600   140.600
  896.167   140.600   140.600
  896.333   140.600   140.600
  896.500   140.600   140.600
  896.667   140.600   140.600
  896.833   140.600   140.600
  897.000   140.600   140.600
  897.167   140.600   140.600
  897.333   140.600   140.600
  897.500   140.600   140.600
  897.667   140.600   140.600
  897.833   140.600   140.600
  898.000   140.600   140.600
  898.167   140.600   140.600
  898.333   140.600   140.600
  898.500   140.600   140.600
  898.667   140.600   140.600
  898.833   140.600   140.600
  899.000   140.600   140.600
  899.167   140.600   140.600
  899.333   140.600   140.600
  899.500   140.600   140.600
  899.667   140.600   140.600
  899.833   140.600   140.600
  900.000   140.600   140.600
  900.167   140.600   140.600
  900.333   140.600   140.600
  900.500   140.600   140.600
  900.667   140.600   140.600
  900.833   140.600   140.600
  901.000   140.600   140.600
  901.167   140.600   140.600
  901.333   140.600   140.600
  901.500   140.600   140.600
  901.667   140.600   140.600
  901.833   140.600   140.600
  902.000   140.600   140.600
  902.167   140.600   140.600
  902.333   140.600   140.600
  902.500   140.600   140.600
  902.667   140.600   140.600
  902.833   140.600   140.600
  903.000   140.600   140.600
  903.167   140.600   140.600
  903.333   140.600   140.600
  903.500   140.600   140.600
  903.667   140.600   140.600
  903.833   140.600   140.600
  904.000   140.600   140.600
  904.167   140.600   140.600
  904.333   140.600   140.600
  904.500   140.600   140.600
  904.667   140.600   140.600
  904.833   140.600   140.600
  905.000   140.600   140.600
  905.167   140.600   140.600
  905.333   140.600   140.600
  905.500   140.600   140.600
  905.667   140.600   140.600
  905.833   140.600   140.600
  906.000   140.600   140.600
  906.167   140.600   140.600
  906.333   140.600   140.600
  906.500   140.600   140.600
  906.667   140.600   140.600
  906.833   140.600   140.600
  907.000   140.600   140.600
  907.167   140.600   140.600
  907.333   140.600   140.600
  907.500   140.600   140.600
  907.667   140.600   140.600
  907.833   140.600   140.600
