"ZEIT[H]" "K1186" "K1168" "K1115" "K1014" "K1000" "K1174" "K1170" "K1141" "K1106" "K1182" "K1156" "K1173" "K 586" "K 585" "K 460" "K 459"
 41.832  136.376 135.989 135.294 135.034 135.025 136.117 136.016 135.549 135.244 136.372 135.764 136.068 143.138 137.787 137.241 135.461
 41.916  136.376 135.990 135.297 135.037 135.028 136.118 136.017 135.551 135.247 136.372 135.765 136.069 143.138 137.787 137.241 135.463
 42.000  136.377 135.991 135.300 135.037 135.028 136.119 136.018 135.553 135.251 136.373 135.767 136.070 143.138 137.787 137.241 135.466
 42.084  136.378 135.992 135.300 135.034 135.025 136.120 136.019 135.554 135.251 136.374 135.768 136.071 143.138 137.787 137.241 135.468
 42.168  136.378 135.991 135.296 135.031 135.022 136.119 136.018 135.552 135.246 136.374 135.767 136.070 143.138 137.787 137.241 135.467
 42.248  136.377 135.989 135.292 135.027 135.018 136.118 136.017 135.549 135.241 136.373 135.764 136.069 143.138 137.787 137.241 135.463
 42.332  136.376 135.988 135.289 135.024 135.015 136.117 136.015 135.547 135.238 136.372 135.763 136.068 143.138 137.787 137.241 135.460
 42.416  136.376 135.987 135.287 135.021 135.012 136.116 136.015 135.546 135.236 136.371 135.762 136.067 143.138 137.787 137.241 135.458
 42.500  136.387 135.993 135.289 135.021 135.012 136.123 136.021 135.549 135.237 136.381 135.766 136.074 143.138 137.787 137.241 135.458
 42.584  136.412 136.009 135.296 135.027 135.018 136.140 136.037 135.559 135.244 136.404 135.779 136.090 143.138 137.787 137.241 135.460
 42.668  136.440 136.028 135.308 135.032 135.022 136.162 136.056 135.573 135.256 136.429 135.795 136.111 143.138 137.787 137.241 135.468
 42.748  136.469 136.050 135.323 135.037 135.027 136.186 136.079 135.590 135.272 136.456 135.814 136.134 143.138 137.787 137.241 135.479
 42.832  136.502 136.076 135.341 135.042 135.033 136.214 136.105 135.610 135.288 136.485 135.838 136.161 143.139 137.787 137.241 135.493
 42.916  136.537 136.105 135.358 135.048 135.038 136.245 136.135 135.634 135.305 136.518 135.864 136.192 143.138 137.787 137.241 135.508
 43.000  136.560 136.129 135.373 135.049 135.038 136.269 136.159 135.653 135.317 136.540 135.886 136.216 143.138 137.787 137.241 135.522
 43.084  136.567 136.139 135.378 135.046 135.035 136.279 136.169 135.662 135.320 136.547 135.896 136.226 143.138 137.787 137.241 135.531
 43.168  136.567 136.139 135.374 135.042 135.032 136.279 136.169 135.660 135.316 136.547 135.895 136.226 143.138 137.787 137.241 135.532
 43.248  136.563 136.134 135.368 135.039 135.028 136.275 136.165 135.655 135.310 136.543 135.890 136.222 143.138 137.787 137.241 135.528
 43.332  136.557 136.129 135.362 135.036 135.025 136.269 136.159 135.648 135.304 136.538 135.884 136.216 143.138 137.787 137.241 135.523
 43.416  136.552 136.123 135.356 135.032 135.022 136.263 136.153 135.642 135.299 136.533 135.878 136.210 143.138 137.787 137.241 135.518
 43.500  136.541 136.113 135.349 135.029 135.018 136.254 136.144 135.634 135.292 136.523 135.869 136.201 143.138 137.787 137.241 135.513
 43.584  136.523 136.099 135.339 135.025 135.015 136.238 136.129 135.622 135.283 136.507 135.856 136.186 143.138 137.787 137.241 135.507
 43.668  136.503 136.081 135.326 135.022 135.012 136.220 136.111 135.606 135.270 136.488 135.840 136.167 143.138 137.787 137.241 135.499
 43.748  136.481 136.062 135.312 135.018 135.008 136.200 136.091 135.590 135.257 136.468 135.822 136.147 143.138 137.787 137.241 135.488
 43.832  136.460 136.044 135.302 135.015 135.005 136.181 136.073 135.577 135.247 136.449 135.806 136.129 143.138 137.787 137.241 135.477
 43.916  136.442 136.030 135.297 135.013 135.002 136.165 136.059 135.569 135.243 136.432 135.795 136.114 143.138 137.787 137.241 135.470
 44.000  136.435 136.024 135.296 135.013 135.002 136.159 136.053 135.566 135.242 136.425 135.790 136.108 143.138 137.787 137.241 135.466
 44.084  136.438 136.026 135.297 135.015 135.005 136.161 136.055 135.567 135.244 136.428 135.792 136.109 143.138 137.787 137.241 135.466
 44.168  136.444 136.030 135.300 135.018 135.008 136.165 136.059 135.571 135.247 136.433 135.795 136.114 143.138 137.787 137.241 135.468
 44.248  136.449 136.034 135.302 135.021 135.012 136.169 136.063 135.573 135.249 136.438 135.799 136.118 143.138 137.787 137.241 135.470
 44.332  136.454 136.037 135.304 135.025 135.015 136.173 136.066 135.576 135.251 136.442 135.802 136.122 143.138 137.787 137.241 135.472
 44.416  136.459 136.042 135.308 135.028 135.018 136.178 136.071 135.579 135.255 136.447 135.805 136.126 143.138 137.787 137.241 135.474
 44.500  136.479 136.054 135.316 135.029 135.019 136.192 136.084 135.588 135.263 136.464 135.816 136.140 143.138 137.787 137.241 135.478
 44.584  136.515 136.080 135.329 135.028 135.018 136.220 136.110 135.605 135.275 136.496 135.837 136.167 143.138 137.787 137.241 135.486
 44.668  136.556 136.112 135.342 135.027 135.016 136.255 136.142 135.627 135.287 136.533 135.865 136.201 143.138 137.787 137.241 135.497
 44.748  136.598 136.145 135.356 135.026 135.014 136.291 136.176 135.649 135.298 136.571 135.893 136.235 143.138 137.787 137.241 135.509
 44.832  136.641 136.178 135.368 135.024 135.012 136.326 136.210 135.671 135.308 136.609 135.921 136.270 143.138 137.787 137.241 135.520
 44.916  136.683 136.210 135.381 135.023 135.011 136.362 136.243 135.693 135.318 136.646 135.948 136.305 143.138 137.787 137.241 135.531
 45.000  136.711 136.235 135.392 135.022 135.010 136.388 136.268 135.711 135.327 136.672 135.970 136.330 143.138 137.787 137.241 135.541
 45.084  136.721 136.247 135.397 135.022 135.010 136.400 136.280 135.720 135.331 136.683 135.981 136.343 143.138 137.787 137.241 135.549
 45.168  136.727 136.252 135.399 135.022 135.010 136.405 136.285 135.723 135.332 136.688 135.985 136.348 143.138 137.787 137.241 135.552
 45.248  136.730 136.255 135.399 135.022 135.010 136.409 136.288 135.725 135.332 136.691 135.988 136.351 143.138 137.787 137.241 135.553
 45.332  136.733 136.258 135.400 135.022 135.010 136.411 136.291 135.726 135.333 136.694 135.989 136.354 143.138 137.787 137.241 135.553
 45.416  136.737 136.260 135.401 135.022 135.010 136.414 136.293 135.728 135.333 136.697 135.992 136.356 143.138 137.787 137.241 135.554
 45.500  136.734 136.259 135.401 135.023 135.011 136.413 136.292 135.728 135.334 136.695 135.991 136.355 143.138 137.787 137.241 135.555
 45.584  136.723 136.253 135.400 135.025 135.012 136.405 136.286 135.724 135.333 136.686 135.986 136.348 143.138 137.787 137.241 135.554
 45.668  136.710 136.243 135.397 135.026 135.014 136.395 136.276 135.719 135.331 136.675 135.978 136.338 143.138 137.787 137.241 135.553
 45.748  136.697 136.233 135.394 135.027 135.016 136.384 136.266 135.712 135.329 136.663 135.970 136.327 143.138 137.787 137.241 135.550
 45.832  136.683 136.223 135.391 135.029 135.018 136.373 136.255 135.706 135.326 136.651 135.962 136.316 143.138 137.787 137.241 135.547
 45.916  136.669 136.213 135.388 135.031 135.019 136.361 136.245 135.700 135.325 136.639 135.953 136.306 143.138 137.787 137.241 135.545
 46.000  136.655 136.202 135.385 135.031 135.019 136.350 136.234 135.694 135.322 136.626 135.945 136.295 143.138 137.787 137.241 135.542
 46.084  136.640 136.191 135.380 135.029 135.018 136.338 136.223 135.686 135.318 136.613 135.935 136.283 143.138 137.787 137.241 135.539
 46.168  136.625 136.178 135.373 135.027 135.016 136.324 136.210 135.676 135.311 136.599 135.924 136.269 143.138 137.787 137.241 135.534
 46.248  136.608 136.164 135.364 135.025 135.014 136.309 136.195 135.665 135.304 136.583 135.911 136.255 143.138 137.787 137.241 135.528
 46.332  136.590 136.149 135.355 135.023 135.012 136.294 136.180 135.653 135.296 136.567 135.898 136.239 143.138 137.787 137.241 135.521
 46.416  136.573 136.134 135.346 135.022 135.011 136.278 136.165 135.641 135.288 136.551 135.884 136.224 143.138 137.787 137.241 135.514
 46.500  136.562 136.123 135.338 135.022 135.012 136.266 136.154 135.631 135.281 136.541 135.873 136.212 143.138 137.787 137.241 135.507
 46.584  136.562 136.120 135.337 135.025 135.015 136.264 136.151 135.628 135.280 136.540 135.870 136.209 143.138 137.787 137.241 135.502
 46.668  136.567 136.124 135.343 135.029 135.018 136.267 136.154 135.633 135.286 136.544 135.874 136.213 143.138 137.787 137.241 135.503
 46.748  136.574 136.131 135.352 135.032 135.022 136.275 136.162 135.642 135.295 136.551 135.882 136.221 143.138 137.787 137.241 135.509
 46.832  136.583 136.141 135.361 135.036 135.025 136.284 136.172 135.651 135.304 136.560 135.892 136.230 143.138 137.787 137.241 135.516
 46.916  136.592 136.150 135.369 135.039 135.028 136.294 136.181 135.660 135.311 136.568 135.901 136.240 143.138 137.787 137.241 135.523
 47.000  136.589 136.152 135.373 135.039 135.028 136.295 136.183 135.664 135.315 136.566 135.904 136.241 143.138 137.787 137.241 135.528
 47.084  136.569 136.141 135.369 135.036 135.025 136.281 136.171 135.658 135.310 136.550 135.895 136.228 143.138 137.787 137.241 135.529
 47.168  136.543 136.120 135.356 135.032 135.022 136.259 136.150 135.642 135.299 136.526 135.877 136.207 143.138 137.787 137.241 135.523
 47.248  136.513 136.095 135.341 135.029 135.018 136.233 136.124 135.621 135.285 136.499 135.854 136.181 143.138 137.787 137.241 135.512
 47.332  136.481 136.068 135.324 135.025 135.015 136.205 136.097 135.600 135.269 136.470 135.830 136.153 143.138 137.787 137.241 135.499
 47.416  136.450 136.041 135.307 135.021 135.012 136.176 136.070 135.579 135.253 136.441 135.805 136.125 143.138 137.787 137.241 135.485
 47.500  136.431 136.023 135.296 135.019 135.010 136.157 136.052 135.566 135.243 136.422 135.790 136.106 143.138 137.787 137.241 135.472
 47.584  136.428 136.020 135.296 135.019 135.010 136.154 136.048 135.564 135.243 136.419 135.787 136.103 143.138 137.787 137.241 135.466
 47.668  136.430 136.021 135.298 135.020 135.010 136.155 136.050 135.566 135.245 136.421 135.789 136.104 143.138 137.787 137.241 135.466
 47.748  136.432 136.023 135.298 135.020 135.010 136.157 136.051 135.567 135.245 136.423 135.790 136.106 143.138 137.787 137.241 135.467
 47.832  136.433 136.024 135.298 135.020 135.010 136.158 136.052 135.567 135.245 136.424 135.791 136.107 143.138 137.787 137.241 135.468
 47.916  136.434 136.024 135.299 135.020 135.010 136.159 136.053 135.568 135.246 136.425 135.791 136.108 143.138 137.787 137.241 135.468
 48.000  136.434 136.024 135.299 135.021 135.012 136.159 136.053 135.568 135.246 136.425 135.791 136.108 143.139 137.787 137.241 135.468
 48.084  136.432 136.023 135.300 135.024 135.015 136.157 136.052 135.568 135.247 136.423 135.791 136.106 143.138 137.787 137.241 135.468
 48.168  136.430 136.022 135.301 135.028 135.018 136.156 136.051 135.568 135.248 136.421 135.790 136.105 143.138 137.787 137.241 135.469
 48.248  136.428 136.022 135.303 135.031 135.022 136.155 136.050 135.568 135.251 136.419 135.790 136.104 143.138 137.787 137.241 135.470
 48.332  136.427 136.022 135.307 135.034 135.025 136.154 136.050 135.570 135.256 136.418 135.791 136.104 143.138 137.787 137.241 135.472
 48.416  136.426 136.022 135.312 135.037 135.028 136.155 136.050 135.573 135.262 136.418 135.792 136.104 143.138 137.787 137.241 135.476
 48.500  136.427 136.024 135.317 135.036 135.027 136.156 136.052 135.576 135.266 136.419 135.795 136.106 143.138 137.787 137.241 135.480
 48.584  136.429 136.026 135.315 135.030 135.020 136.158 136.054 135.577 135.264 136.421 135.796 136.108 143.138 137.787 137.241 135.482
 48.668  136.430 136.024 135.307 135.023 135.013 136.157 136.053 135.572 135.254 136.421 135.793 136.107 143.138 137.787 137.241 135.479
 48.748  136.428 136.021 135.298 135.016 135.007 136.155 136.050 135.566 135.244 136.420 135.789 136.104 143.138 137.787 137.241 135.472
 48.832  136.428 136.019 135.294 135.011 135.000 136.153 136.048 135.563 135.240 136.419 135.787 136.102 143.138 137.787 137.241 135.466
 48.916  136.429 136.020 135.294 135.006 134.993 136.154 136.048 135.563 135.240 136.420 135.787 136.103 143.138 137.787 137.241 135.464
 49.000  136.433 136.022 135.294 135.007 134.994 136.156 136.051 135.564 135.240 136.423 135.789 136.105 143.138 137.787 137.241 135.464
 49.084  136.441 136.027 135.298 135.014 135.003 136.162 136.056 135.568 135.244 136.430 135.793 136.111 143.138 137.787 137.241 135.465
 49.168  136.450 136.034 135.302 135.021 135.011 136.170 136.063 135.573 135.249 136.438 135.799 136.118 143.138 137.787 137.241 135.468
 49.248  136.459 136.041 135.307 135.029 135.019 136.177 136.070 135.578 135.254 136.447 135.805 136.125 143.138 137.787 137.241 135.472
 49.332  136.469 136.050 135.318 135.037 135.028 136.186 136.079 135.587 135.266 136.456 135.813 136.135 143.138 137.787 137.241 135.478
 49.416  136.483 136.063 135.334 135.045 135.036 136.199 136.092 135.601 135.283 136.469 135.826 136.147 143.138 137.787 137.241 135.489
 49.500  136.489 136.073 135.347 135.046 135.036 136.209 136.102 135.614 135.295 136.475 135.838 136.157 143.138 137.787 137.241 135.501
 49.584  136.481 136.072 135.347 135.038 135.028 136.207 136.101 135.615 135.293 136.470 135.839 136.156 143.138 137.787 137.241 135.508
 49.668  136.466 136.060 135.333 135.029 135.019 136.194 136.089 135.602 135.279 136.456 135.827 136.143 143.138 137.787 137.241 135.504
 49.748  136.445 136.040 135.313 135.021 135.011 136.174 136.068 135.583 135.259 136.436 135.807 136.123 143.138 137.787 137.241 135.491
 49.832  136.423 136.020 135.295 135.013 135.003 136.153 136.048 135.564 135.241 136.416 135.787 136.102 143.138 137.787 137.241 135.476
 49.916  136.405 136.005 135.287 135.006 134.994 136.137 136.033 135.553 135.233 136.399 135.775 136.087 143.138 137.787 137.241 135.463
 50.000  136.398 136.000 135.285 135.003 134.990 136.131 136.028 135.550 135.232 136.392 135.770 136.081 143.138 137.787 137.241 135.457
 50.084  136.401 136.001 135.286 135.003 134.990 136.132 136.029 135.551 135.233 136.394 135.772 136.082 143.138 137.787 137.241 135.456
 50.168  136.405 136.004 135.288 135.003 134.990 136.136 136.032 135.553 135.235 136.398 135.774 136.086 143.138 137.787 137.241 135.457
 50.248  136.409 136.007 135.289 135.004 134.990 136.139 136.035 135.555 135.236 136.402 135.776 136.088 143.138 137.787 137.241 135.459
 50.332  136.413 136.009 135.290 135.004 134.990 136.141 136.037 135.556 135.236 136.405 135.778 136.091 143.138 137.787 137.241 135.460
 50.416  136.416 136.011 135.290 135.004 134.990 136.144 136.040 135.558 135.237 136.408 135.780 136.093 143.138 137.787 137.241 135.460
 50.500  136.417 136.012 135.291 135.006 134.993 136.145 136.040 135.558 135.238 136.409 135.781 136.094 143.138 137.787 137.241 135.461
 50.584  136.413 136.010 135.291 135.010 134.997 136.142 136.038 135.558 135.238 136.406 135.779 136.092 143.138 137.787 137.241 135.461
 50.668  136.409 136.008 135.291 135.013 135.003 136.140 136.036 135.557 135.238 136.402 135.778 136.089 143.138 137.787 137.241 135.461
 50.748  136.406 136.006 135.292 135.017 135.008 136.137 136.033 135.556 135.239 136.399 135.776 136.087 143.138 137.787 137.241 135.462
 50.832  136.402 136.004 135.292 135.022 135.013 136.134 136.031 135.555 135.240 136.396 135.775 136.085 143.138 137.787 137.241 135.462
 50.916  136.398 136.002 135.294 135.026 135.018 136.132 136.029 135.555 135.242 136.392 135.774 136.082 143.138 137.787 137.241 135.462
 51.000  136.394 135.999 135.294 135.025 135.016 136.129 136.027 135.554 135.242 136.388 135.772 136.080 143.138 137.787 137.241 135.463
 51.084  136.387 135.995 135.290 135.017 135.008 136.124 136.022 135.550 135.238 136.382 135.768 136.075 143.138 137.787 137.241 135.462
 51.168  136.379 135.989 135.284 135.010 134.999 136.118 136.017 135.545 135.232 136.375 135.763 136.069 143.138 137.787 137.241 135.458
 51.248  136.372 135.984 135.281 135.003 134.991 136.113 136.011 135.541 135.228 136.368 135.758 136.064 143.138 137.787 137.241 135.454
 51.332  136.365 135.979 135.277 134.996 134.982 136.107 136.006 135.537 135.224 136.361 135.753 136.059 143.138 137.787 137.241 135.451
 51.416  136.357 135.974 135.271 134.987 134.974 136.102 136.001 135.532 135.218 136.354 135.748 136.053 143.138 137.787 137.241 135.447
 51.500  136.349 135.968 135.268 134.989 134.977 136.095 135.995 135.527 135.214 136.346 135.743 136.047 143.138 137.787 137.241 135.443
 51.584  136.341 135.963 135.270 135.001 134.990 136.090 135.990 135.526 135.217 136.339 135.740 136.042 143.138 137.787 137.241 135.441
 51.668  136.336 135.961 135.275 135.013 135.003 136.087 135.988 135.527 135.224 136.334 135.739 136.039 143.138 137.787 137.241 135.444
 51.748  136.330 135.958 135.279 135.025 135.017 136.083 135.985 135.528 135.229 136.329 135.738 136.036 143.138 137.787 137.241 135.448
 51.832  136.324 135.956 135.283 135.038 135.030 136.080 135.982 135.529 135.234 136.323 135.737 136.033 143.138 137.787 137.241 135.450
 51.916  136.319 135.954 135.291 135.051 135.043 136.077 135.980 135.532 135.244 136.318 135.737 136.030 143.138 137.787 137.241 135.454
 52.000  136.320 135.956 135.300 135.054 135.046 136.079 135.982 135.538 135.255 136.319 135.741 136.032 143.138 137.787 137.241 135.461
 52.084  136.326 135.961 135.303 135.047 135.038 136.084 135.987 135.542 135.258 136.325 135.746 136.037 143.138 137.787 137.241 135.467
 52.168  136.330 135.963 135.297 135.038 135.029 136.086 135.989 135.540 135.250 136.329 135.746 136.040 143.138 137.787 137.241 135.468
 52.248  136.332 135.962 135.287 135.030 135.021 136.086 135.988 135.534 135.238 136.330 135.743 136.039 143.138 137.787 137.241 135.462
 52.332  136.333 135.960 135.280 135.021 135.012 136.085 135.987 135.530 135.229 136.331 135.740 136.038 143.138 137.787 137.241 135.454
 52.416  136.335 135.961 135.276 135.013 135.004 136.086 135.988 135.528 135.225 136.333 135.740 136.039 143.138 137.787 137.241 135.449
 52.500  136.332 135.959 135.275 135.012 135.003 136.084 135.986 135.527 135.224 136.330 135.738 136.037 143.138 137.787 137.241 135.447
 52.584  136.322 135.953 135.274 135.016 135.008 136.077 135.979 135.523 135.223 136.321 135.733 136.030 143.138 137.787 137.241 135.446
 52.668  136.311 135.946 135.273 135.021 135.012 136.069 135.972 135.520 135.223 136.310 135.728 136.023 143.138 137.787 137.241 135.445
 52.748  136.300 135.939 135.273 135.025 135.018 136.061 135.965 135.517 135.223 136.300 135.723 136.015 143.138 137.787 137.241 135.444
 52.832  136.290 135.933 135.273 135.030 135.022 136.054 135.959 135.514 135.224 136.290 135.718 136.008 143.138 137.787 137.241 135.444
 52.916  136.279 135.926 135.273 135.035 135.027 136.046 135.952 135.511 135.226 136.280 135.714 136.001 143.138 137.787 137.241 135.444
 53.000  136.279 135.926 135.274 135.035 135.027 136.046 135.952 135.511 135.227 136.279 135.713 136.001 143.138 137.787 137.241 135.444
 53.084  136.290 135.933 135.275 135.029 135.020 136.054 135.959 135.515 135.227 136.289 135.719 136.008 143.138 137.787 137.241 135.445
 53.168  136.303 135.940 135.274 135.022 135.013 136.063 135.967 135.518 135.225 136.302 135.724 136.017 143.139 137.787 137.241 135.445
 53.248  136.315 135.948 135.274 135.015 135.007 136.072 135.974 135.521 135.224 136.313 135.730 136.025 143.138 137.787 137.241 135.445
 53.332  136.327 135.955 135.274 135.010 135.000 136.080 135.982 135.524 135.223 136.325 135.735 136.033 143.138 137.787 137.241 135.445
 53.416  136.340 135.963 135.275 135.005 134.993 136.089 135.990 135.528 135.223 136.337 135.741 136.042 143.138 137.787 137.241 135.445
 53.500  136.350 135.970 135.277 135.005 134.993 136.097 135.997 135.532 135.225 136.347 135.746 136.048 143.138 137.787 137.241 135.447
 53.584  136.357 135.974 135.279 135.009 134.997 136.102 136.001 135.535 135.227 136.353 135.750 136.053 143.138 137.787 137.241 135.449
 53.668  136.363 135.979 135.282 135.013 135.003 136.106 136.006 135.539 135.230 136.359 135.754 136.058 143.138 137.787 137.241 135.451
 53.748  136.370 135.983 135.285 135.017 135.008 136.111 136.010 135.542 135.233 136.366 135.758 136.063 143.138 137.787 137.241 135.453
 53.832  136.377 135.988 135.288 135.021 135.013 136.116 136.015 135.546 135.236 136.372 135.762 136.067 143.138 137.787 137.241 135.456
 53.916  136.383 135.992 135.291 135.026 135.018 136.121 136.020 135.549 135.240 136.378 135.766 136.072 143.138 137.787 137.241 135.458
 54.000  136.384 135.994 135.294 135.031 135.023 136.123 136.021 135.552 135.243 136.379 135.768 136.074 143.138 137.787 137.241 135.461
 54.084  136.379 135.991 135.296 135.036 135.027 136.119 136.018 135.552 135.246 136.374 135.766 136.071 143.138 137.787 137.241 135.464
 54.168  136.372 135.988 135.299 135.041 135.033 136.115 136.015 135.551 135.250 136.369 135.764 136.067 143.138 137.787 137.241 135.465
 54.248  136.366 135.985 135.303 135.046 135.038 136.112 136.012 135.552 135.255 136.363 135.763 136.064 143.138 137.787 137.241 135.468
 54.332  136.361 135.983 135.308 135.051 135.043 136.109 136.010 135.554 135.261 136.358 135.763 136.061 143.138 137.787 137.241 135.471
 54.416  136.356 135.981 135.313 135.056 135.048 136.106 136.008 135.555 135.267 136.353 135.763 136.058 143.138 137.787 137.241 135.475
 54.500  136.355 135.981 135.316 135.054 135.045 136.106 136.007 135.557 135.270 136.352 135.763 136.058 143.138 137.787 137.241 135.478
 54.584  136.357 135.982 135.313 135.044 135.035 136.107 136.009 135.556 135.265 136.354 135.764 136.059 143.138 137.787 137.241 135.479
 54.668  136.358 135.981 135.302 135.034 135.025 136.106 136.007 135.550 135.253 136.355 135.760 136.058 143.138 137.787 137.241 135.475
 54.748  136.356 135.977 135.289 135.024 135.015 136.103 136.004 135.542 135.239 136.353 135.755 136.055 143.138 137.787 137.241 135.466
 54.832  136.355 135.974 135.281 135.014 135.005 136.101 136.001 135.536 135.229 136.352 135.751 136.053 143.138 137.787 137.241 135.456
 54.916  136.356 135.974 135.278 135.006 134.995 136.101 136.001 135.535 135.226 136.353 135.750 136.053 143.138 137.787 137.241 135.451
 55.000  136.346 135.967 135.276 135.005 134.993 136.094 135.994 135.531 135.224 136.343 135.745 136.046 143.138 137.787 137.241 135.449
 55.084  136.320 135.950 135.271 135.009 134.997 136.074 135.977 135.521 135.219 136.318 135.731 136.027 143.138 137.787 137.241 135.446
 55.168  136.289 135.930 135.264 135.012 135.003 136.051 135.956 135.508 135.213 136.288 135.714 136.005 143.138 137.787 137.241 135.441
 55.248  136.258 135.909 135.258 135.015 135.008 136.027 135.935 135.496 135.208 136.258 135.697 135.983 143.138 137.787 137.241 135.436
 55.332  136.228 135.889 135.253 135.019 135.013 136.004 135.914 135.484 135.205 136.228 135.681 135.962 143.138 137.787 137.241 135.430
 55.416  136.198 135.869 135.248 135.024 135.018 135.981 135.893 135.473 135.202 136.198 135.666 135.940 143.138 137.787 137.241 135.426
 55.500  136.178 135.855 135.246 135.027 135.021 135.966 135.880 135.466 135.200 136.178 135.655 135.926 143.138 137.787 137.241 135.422
 55.584  136.174 135.852 135.246 135.029 135.022 135.962 135.877 135.464 135.201 136.173 135.653 135.923 143.138 137.787 137.241 135.420
 55.668  136.173 135.852 135.248 135.031 135.024 135.963 135.877 135.466 135.203 136.173 135.654 135.923 143.138 137.787 137.241 135.421
 55.748  136.173 135.853 135.250 135.033 135.026 135.962 135.877 135.467 135.205 136.173 135.654 135.923 143.138 137.787 137.241 135.422
 55.832  136.172 135.852 135.250 135.034 135.027 135.962 135.876 135.467 135.206 136.172 135.654 135.922 143.138 137.787 137.241 135.423
 55.916  136.171 135.852 135.251 135.036 135.029 135.961 135.876 135.467 135.207 136.171 135.654 135.922 143.138 137.787 137.241 135.424
 56.000  136.172 135.853 135.252 135.037 135.030 135.962 135.877 135.468 135.208 136.172 135.655 135.923 143.138 137.787 137.241 135.424
 56.084  136.177 135.856 135.254 135.037 135.030 135.966 135.880 135.470 135.209 136.177 135.658 135.926 143.138 137.787 137.241 135.425
 56.168  136.183 135.860 135.255 135.037 135.030 135.971 135.885 135.473 135.211 136.183 135.661 135.931 143.138 137.787 137.241 135.427
 56.248  136.189 135.864 135.257 135.037 135.030 135.976 135.889 135.476 135.212 136.189 135.664 135.935 143.138 137.787 137.241 135.428
 56.332  136.194 135.868 135.258 135.037 135.030 135.980 135.893 135.478 135.213 136.194 135.668 135.940 143.138 137.787 137.241 135.429
 56.416  136.200 135.872 135.259 135.037 135.030 135.985 135.897 135.480 135.214 136.200 135.671 135.944 143.138 137.787 137.241 135.430
 56.500  136.201 135.873 135.257 135.028 135.020 135.985 135.898 135.480 135.211 136.201 135.671 135.945 143.138 137.787 137.241 135.431
 56.584  136.194 135.866 135.247 135.009 135.000 135.978 135.891 135.472 135.199 136.194 135.664 135.938 143.138 137.787 137.241 135.427
 56.668  136.181 135.855 135.232 134.990 134.980 135.967 135.880 135.460 135.184 136.181 135.653 135.927 143.138 137.787 137.241 135.419
 56.748  136.168 135.844 135.220 134.970 134.960 135.956 135.869 135.448 135.170 136.168 135.642 135.916 143.138 137.787 137.241 135.408
 56.832  136.156 135.834 135.207 134.950 134.940 135.945 135.858 135.437 135.156 136.156 135.631 135.905 143.138 137.787 137.241 135.399
 56.916  136.143 135.823 135.195 134.930 134.920 135.934 135.848 135.426 135.142 136.143 135.620 135.894 143.138 137.787 137.241 135.390
 57.000  136.137 135.816 135.182 134.911 134.901 135.927 135.841 135.417 135.128 136.137 135.612 135.888 143.138 137.787 137.241 135.380
 57.084  136.140 135.816 135.171 134.893 134.883 135.928 135.842 135.411 135.114 136.140 135.610 135.889 143.138 137.787 137.241 135.372
 57.168  136.147 135.819 135.160 134.875 134.864 135.933 135.845 135.407 135.101 136.147 135.609 135.893 143.138 137.787 137.241 135.364
 57.248  136.154 135.822 135.149 134.857 134.846 135.937 135.848 135.402 135.088 136.154 135.609 135.896 143.138 137.787 137.241 135.357
 57.332  136.161 135.824 135.137 134.839 134.827 135.941 135.850 135.397 135.074 136.161 135.608 135.900 143.138 137.787 137.241 135.349
 57.416  136.168 135.827 135.125 134.821 134.809 135.945 135.853 135.392 135.061 136.168 135.607 135.903 143.138 137.787 137.241 135.342
 57.500  136.177 135.830 135.114 134.803 134.791 135.950 135.857 135.388 135.048 136.176 135.607 135.908 143.138 137.787 137.241 135.335
 57.584  136.187 135.835 135.103 134.785 134.773 135.957 135.862 135.385 135.036 136.187 135.609 135.914 143.138 137.787 137.241 135.328
 57.668  136.199 135.841 135.094 134.767 134.754 135.965 135.868 135.382 135.024 136.198 135.611 135.920 143.138 137.787 137.241 135.322
 57.748  136.210 135.846 135.084 134.749 134.736 135.972 135.874 135.380 135.012 136.209 135.613 135.927 143.138 137.787 137.241 135.316
 57.832  136.221 135.852 135.074 134.731 134.717 135.980 135.880 135.377 135.001 136.221 135.615 135.934 143.138 137.787 137.241 135.310
 57.916  136.233 135.858 135.064 134.713 134.699 135.987 135.887 135.375 134.989 136.232 135.617 135.941 143.138 137.787 137.241 135.304
 58.000  136.234 135.857 135.056 134.707 134.694 135.987 135.886 135.370 134.980 136.233 135.615 135.940 143.138 137.787 137.241 135.299
 58.084  136.219 135.846 135.051 134.714 134.702 135.975 135.875 135.362 134.977 136.219 135.605 135.929 143.138 137.787 137.241 135.295
 58.168  136.201 135.834 135.050 134.722 134.711 135.961 135.862 135.355 134.978 136.201 135.595 135.915 143.138 137.787 137.241 135.292
 58.248  136.184 135.822 135.051 134.730 134.719 135.948 135.850 135.349 134.980 136.183 135.586 135.903 143.138 137.787 137.241 135.291
 58.332  136.167 135.811 135.051 134.739 134.728 135.935 135.839 135.343 134.982 136.167 135.578 135.891 143.138 137.787 137.241 135.291
 58.416  136.150 135.800 135.052 134.747 134.736 135.922 135.827 135.338 134.984 136.150 135.569 135.879 143.138 137.787 137.241 135.291
 58.500  136.148 135.798 135.055 134.752 134.742 135.920 135.825 135.338 134.988 136.148 135.568 135.877 143.138 137.787 137.241 135.292
