"IAB","ITYPE","WIDTH","HEIT","ZTR","ZTL","XL","ZO","RNI","DZERO","HZERO","QZERO","ZS","CKS","HR0","HR1","RNV1","HR2","RNV2","HR3","RNV3","HR4","RNV4","HR5","RNV5","HR6","RNV6","HR7","RNV7","SF","X","Y","ID","ZSHIFT"                                                                                     
510,9,5.50,5.42,0.00,0.00,25471.0,108.99,0.0435,2.462,111.452,13.326,5.23,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00166829,3473269.32,5449840.85,10488,0.00
509,4,5.50,5.06,0.00,0.00,25468.0,109.36,0.0423,2.090,111.450,13.326,4.51,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00188802,3473268.50,5449843.74,10488,0.00
508,9,5.50,5.46,0.00,0.00,25467.0,108.99,0.0457,2.461,111.451,13.326,5.23,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00261390,3473268.23,5449844.70,10488,0.00
507,9,5.50,5.27,0.00,0.00,25466.0,109.36,0.0472,2.086,111.446,13.326,4.85,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00540839,3473267.95,5449845.66,10488,0.00
506,9,5.50,5.27,0.00,0.00,25453.0,109.36,0.0473,2.083,111.443,13.326,4.85,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00561399,3473263.78,5449857.97,10488,0.00
390,4,5.50,5.28,0.00,0.00,25452.0,109.14,0.0399,2.299,111.439,13.326,4.83,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00167443,3473263.44,5449858.91,10488,0.00
505,4,5.50,5.02,0.00,0.00,25446.0,109.36,0.0348,2.081,111.441,13.326,4.51,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00057006,3473261.39,5449864.55,10488,0.00
389,4,5.50,5.00,0.00,0.00,25410.0,109.16,0.0318,2.256,111.416,13.326,2.91,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00057006,3473250.35,5449898.80,10488,0.00
388,4,5.50,5.00,0.00,0.00,25309.0,109.21,0.0400,2.177,111.387,13.326,2.99,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00244051,3473221.16,5449995.49,10488,0.00
504,4,5.50,5.00,0.00,0.00,25307.0,109.33,0.0407,2.044,111.374,13.326,2.52,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00243752,3473220.57,5449997.40,10488,0.00
387,4,5.50,5.00,0.00,0.00,25233.0,109.09,0.0296,2.245,111.335,13.326,3.11,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00058885,3473205.99,5450069.41,10488,0.00
503,4,5.50,5.00,0.00,0.00,25197.0,109.25,0.0297,2.075,111.325,13.326,2.42,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00045802,3473212.93,5450104.62,10488,0.00
386,4,5.50,5.00,0.00,0.00,25119.0,109.50,0.0252,1.750,111.250,13.326,2.58,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00052892,3473238.26,5450178.38,10488,0.00
502,4,5.50,5.00,0.00,0.00,25067.0,109.12,0.0268,2.123,111.243,13.326,2.66,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00031259,3473254.79,5450227.66,10488,0.00
501,4,5.50,5.00,0.00,0.00,25012.0,109.09,0.0373,2.137,111.227,13.326,2.75,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00159989,3473261.66,5450281.93,10488,0.00
385,4,5.50,5.00,0.00,0.00,25011.0,108.90,0.0418,2.323,111.223,13.326,3.10,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00231522,3473261.70,5450282.93,10488,0.00
384,4,5.50,5.00,0.00,0.00,24910.0,108.81,0.0442,2.396,111.206,13.326,3.05,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00282315,3473261.24,5450383.74,10488,0.00
5383,5,5.50,5.00,0.00,0.00,24883.0,108.95,0.0407,2.188,111.140,19.296,2.92,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00415059,3473254.98,5450409.75,10488,0.00
383,4,5.50,5.00,0.00,0.00,24855.0,109.10,0.0279,1.961,111.061,25.266,2.92,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00158257,3473244.59,5450435.75,10488,0.00
9383,5,5.50,5.00,0.00,0.00,24835.0,109.27,0.0340,1.794,111.068,19.366,2.64,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00205676,3473236.56,5450454.06,10488,0.00
8383,5,5.50,5.00,0.00,0.00,24815.0,109.45,0.0335,1.582,111.029,19.366,2.36,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00237668,3473228.51,5450472.37,10488,0.00
7383,5,5.50,5.00,0.00,0.00,24800.0,109.58,0.0378,1.419,110.996,19.366,2.15,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00573498,3473222.41,5450486.08,10488,0.00
382,4,5.50,5.00,0.00,0.00,24787.0,109.69,0.0330,1.267,110.957,19.366,1.97,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.00750768,3473217.13,5450497.96,10488,0.00
5382,2,8.50,2.00,0.00,0.00,24780.0,109.69,0.0200,1.183,110.873,19.366,99.99,0.000,0.000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.000,0.0000,0.01199886,3473214.29,5450504.35,10488,0.00
