1


   GESAMTBILANZ FUER DEN SIMULATIONSLAUF
   -------------------------------------


 PROJEKT HWS-Konzept Ubstadt / Kraichbach V1                             
 HQ 100 B3-Brücke V1 / Entlastungsschwelle 133,81 m+NN                   
 ANFANGSKNOTEN                            600
 AUFSUMMIERT BIS KNOTEN                  5382
 SIMULATIONSDAUER                          60 H
 NIEDERSCHLAGSMENGE                      0.00 MM



  600  29388.     0.0000     0.0000     0.0000    0.57715E+07 0.0000     0.0000     0.0000    0.57715E+07
  405  26938.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  532  26810.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  404  26808.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  531  26683.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  403  26674.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  530  26557.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  402  26522.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  401  26392.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  529  26391.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  400  26245.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  528  26225.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  399  26131.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 3398  26070.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  527  26069.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  526  26068.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  525  26064.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  524  26063.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  398  26062.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 3397  25968.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  523  25966.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  522  25964.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  521  25955.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  520  25949.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  397  25933.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9998  25918.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9997  25903.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9996  25885.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9995  25883.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9994  25881.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9993  25868.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9992  25853.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9991  25835.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9990  25833.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9989  25831.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9988  25818.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9987  25803.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9986  25785.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9985  25783.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9984  25781.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9983  25768.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9982  25753.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9981  25735.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9980  25733.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9979  25731.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9978  25718.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9977  25703.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9976  25685.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9975  25683.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 9974  25681.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
 3394  25668.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  517  25667.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  516  25666.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  515  25662.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  514  25661.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  394  25660.     0.0000     32400.     0.0000     0.0000     0.0000     0.0000     0.0000    0.28439E+07
  393  25591.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  513  25561.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  392  25502.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  512  25474.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  511  25472.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  510  25471.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  509  25468.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  508  25467.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  507  25466.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  506  25453.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
