"TAGXLS","H_Kron_NN","H_Frei_NN","Q_Kron_1h","Q_Kron_3h","Q_Kron_6h"
41415.666666667,135.965,135.07,1561.0627435303,1562.7141228485,1560.7125790786
41415.708333333,135.9775,135.0675,1568.3023813629,1566.3977981313,1564.5559604899
41415.75,135.9775,135.065,1569.8282695007,1572.1626746114,1569.2802363713
41415.791666667,135.9725,135.0475,1578.3573729706,1572.6448538208,1572.4037642161
41415.833333333,135.9525,135.0475,1569.7489189911,1575.9777264404,1574.3112901306
41415.875,135.9575,135.035,1579.8268873596,1571.8525998179,1573.9151631292
41415.916666667,135.9475,135.05,1565.981993103,1571.4939142354,1571.6732570266
41415.958333333,135.95,135.0475,1568.6728622436,1566.3698352559,1568.9318747457
41416,135.955,135.0575,1564.4546504211,1562.9121925862,1564.6410139211
41416.041666667,135.935,135.0575,1555.609065094,1562.0231314087,1562.4676619975
41416.083333333,135.94,135.045,1566.0056787109,1561.3170952606,1561.6701133347
41416.125,135.9275,135.0425,1562.3365419769,1563.7663440704,1562.5417196655
41416.166666667,135.925,135.04,1562.9568115234,1564.3120252228,1564.0391846466
41416.208333333,135.94,135.0425,1567.642722168,1559.8581365967,1562.0850809098
41416.25,135.92,135.0575,1548.9748760986,1560.1442190552,1560.001177826
41416.291666667,135.9425,135.05,1563.8150588989,1560.3129541015,1560.2285865784
41416.333333333,135.9525,135.05,1568.1489273071,1570.9769048055,1565.6449294535
41416.375,135.975,135.045,1580.9667282105,1574.5071964773,1572.7420506414
41416.416666667,135.9775,135.0575,1574.4059339142,1576.3352183279,1575.4212074026
41416.458333333,135.9925,135.07,1573.6329928589,1576.8874615479,1576.6113399379
41416.5,136.0075,135.0725,1582.6234578705,1580.4091241201,1578.648292834
41416.541666667,136.0025,135.06,1584.9709216309,1583.2467335256,1581.8279288229
41416.583333333,135.995,135.0575,1582.1458210754,1584.5615369161,1583.9041352209
41416.625,135.995,135.05,1586.567868042,1587.7617570496,1586.1616469829
41416.666666667,136,135.04,1594.5715820313,1597.6943143209,1592.7280356853
41416.708333333,136.025,135.0375,1611.9434928894,1610.7791955058,1604.2367549134
41416.75,136.0475,135.04,1625.8225115967,1619.9866570536,1615.3829262797
41416.791666667,136.045,135.05,1622.1939666748,1624.383435669,1622.1850463613
41416.833333333,136.05,135.055,1625.1338287354,1623.7649632772,1624.0741994731
41416.875,136.05,135.0625,1623.9670944214,1620.1555013021,1621.9602322896
41416.916666667,136.0375,135.07,1611.3655807495,1611.2609364827,1615.7082188924
41416.958333333,136.02,135.0625,1598.4501342773,1608.8110514323,1610.0359939575
41417,136.0375,135.05,1616.61743927,1611.3584710693,1610.0847612508
41417.041666667,136.0325,135.03,1619.0078396606,1613.0887601725,1612.2236156209
41417.083333333,136.01,135.035,1603.6410015869,1608.7632809448,1610.9260205587
41417.125,136.01,135.035,1603.6410015869,1606.100480957,1607.4318809509
41417.166666667,136.025,135.04,1611.0194396973,1608.5278629049,1607.314171931
41417.208333333,136.0275,135.045,1610.9231474304,1606.4503012594,1607.4890820822
41417.25,136.0175,135.06,1597.4083166504,1605.8378444926,1606.144072876
41417.291666667,136.0275,135.05,1609.182069397,1602.5387843323,1604.1883144124
41417.333333333,136.015,135.0475,1601.0259669494,1603.7862538147,1603.1625190735
41417.375,136.01,135.04,1601.1507250976,1609.6113722737,1606.6988130442
41417.416666667,136.045,135.0275,1626.6574247742,1628.2142677053,1618.9128199895
41417.458333333,136.0975,135.0325,1656.834653244,1665.5065278371,1646.8603977712
41417.5,136.1375,135.0575,1713.0275054931,1705.3011887359,1685.4038582865
41417.541666667,136.165,135.0725,1746.0414074707,1736.152061971,1720.7266253534
41417.583333333,136.1675,135.07,1749.3872729492,1741.3982849121,1738.7751734416
41417.625,136.15,135.0625,1728.7661743164,1727.132438151,1734.2653615316
41417.666666667,136.13,135.055,1703.2438671875,1702.0857836914,1714.6091109212
41417.708333333,136.11,135.04,1674.2473095703,1677.2309664408,1689.6583750661
41417.75,136.095,135.0275,1654.2017225647,1661.5519424947,1669.3914544678
41417.791666667,136.0975,135.03,1656.2067953491,1655.2529759725,1658.4024592336
41417.833333333,136.095,135.0325,1655.3504100037,1663.4136912537,1659.3333336131
41417.875,136.1125,135.045,1678.6838684082,1681.0809158834,1672.2473035686
41417.916666667,136.135,135.045,1709.2084692383,1728.7302176921,1704.9055667878
41417.958333333,136.2,135.0425,1798.2983154297,1786.1454906209,1757.4378541565
41418,136.2675,135.0275,1850.9296871948,1839.9640951538,1813.0547928874
41418.041666667,136.2975,135.035,1870.6642828369,1864.4434632365,1852.2037791952
41418.083333333,136.3025,135.055,1871.7364196777,1868.8100363159,1866.6267497762
41418.125,136.2925,135.0525,1864.0294064331,1862.7508055623,1865.7804209391
41418.166666667,136.275,135.045,1852.4865905762,1844.6896516927,1853.7202286275
41418.208333333,136.2325,135.0575,1817.5529580688,1826.4890588379,1835.5893552653
41418.25,136.2175,135.0475,1809.4276278686,1809.3805729166,1817.9348158773
41418.291666667,136.2075,135.05,1801.1611328125,1800.3194985962,1804.8500357564
41418.333333333,136.1925,135.035,1790.3697351074,1779.4529864502,1789.8862425232
41418.375,136.1625,135.0425,1746.8280914307,1763.4991286214,1771.4760575358
41418.416666667,136.1675,135.045,1753.2995593262,1759.7140386963,1761.6065836589
41418.458333333,136.1875,135.05,1779.014465332,1768.8925663249,1764.3033025106
41418.5,136.185,135.055,1774.3636743164,1767.6448579915,1768.2687121582
41418.541666667,136.165,135.0475,1749.5564343262,1741.1474947103,1754.3961763509
41418.583333333,136.1275,135.05,1699.5223754883,1700.4869111125,1720.8172029114
41418.625,136.09,135.0325,1652.3819235229,1663.1479300435,1681.817420578
41418.666666667,136.065,135.0325,1637.5394911194,1643.9094010671,1653.5286655553
41418.708333333,136.0725,135.0275,1641.806788559,1640.9896580251,1642.4495295461
41418.75,136.075,135.035,1643.622694397,1645.7883097077,1643.3889838664
41418.791666667,136.085,135.05,1651.935446167,1649.2846245829,1647.5364671453
41418.833333333,136.085,135.0525,1652.2957331848,1651.3336700694,1650.3091473262
41418.875,136.0825,135.0475,1649.7698308563,1650.0100222015,1650.6718461354
41418.916666667,136.08,135.0475,1647.9645025635,1646.7609503682,1648.3854862849
41418.958333333,136.0725,135.0475,1642.5485176849,1647.1225351206,1646.9417427444
41419,136.085,135.0425,1650.8545851135,1657.6068317922,1652.3646834564
41419.041666667,136.115,135.03,1679.4173925781,1674.3900041199,1665.998417956
41419.083333333,136.1225,135.05,1692.898034668,1690.1714733887,1682.2807387543
41419.125,136.125,135.0675,1698.1989929199,1688.541743571,1689.3566084798
41419.166666667,136.105,135.07,1674.528203125,1672.6040645345,1680.5729040527
41419.208333333,136.075,135.06,1645.0849975586,1648.773521169,1660.6887928517
41419.25,136.0475,135.035,1626.7073628235,1632.4003015137,1640.5869113414
41419.291666667,136.035,135.0125,1625.4085441589,1627.1592744954,1629.7797880046
41419.333333333,136.0475,135.02,1629.3619165039,1630.7247663371,1628.9420204163
41419.375,136.065,135.0375,1637.4038383484,1639.458740921,1635.091753629
41419.416666667,136.0825,135.0625,1651.6104679108,1644.2560445913,1641.8573927562
41419.458333333,136.0725,135.08,1643.7538275146,1641.1007778168,1642.6784112041
41419.5,136.055,135.065,1627.9380380249,1623.4507713826,1632.2757745997
41419.541666667,136.01,135.045,1598.6604486084,1594.7620565796,1609.1064139811
41419.583333333,135.9125,135.04,1557.6876831055,1577.6552152507,1586.2086359151
41419.625,135.8975,135,1576.6175140381,1570.8718561808,1574.2635357158
41419.666666667,135.9125,135.01,1578.3103713989,1573.7492360433,1572.310546112
41419.708333333,135.925,135.035,1566.3198226929,1564.9223807017,1569.3358083725
41419.75,135.9375,135.0675,1550.1369480133,1554.7743465169,1559.8483636093
41419.791666667,135.9325,135.0675,1547.8662688446,1550.4763574982,1552.6253520076
41419.833333333,135.9375,135.0625,1553.4258556366,1551.3866341654,1550.9314958318
41419.875,135.925,135.055,1552.8677780151,1556.6285118103,1554.0075729878
41419.916666667,135.9225,135.0375,1563.5919017792,1560.1567723338,1558.3926420721
41419.958333333,135.9275,135.04,1564.010637207,1556.6477420298,1558.4022571818
41420,135.905,135.0575,1542.3406871033,1535.917996165,1546.2828690974
41420.041666667,135.875,135.055,1501.4026641846,1517.3679190572,1526.6429576111
41420.083333333,135.8725,135.04,1508.3604058838,1525.6867712911,1521.5273451742
41420.125,135.915,135.0275,1567.2972438049,1544.8568143717,1535.2717928314
41420.166666667,135.935,135.0525,1558.9127934265,1564.6166167704,1554.736715571
41420.208333333,135.955,135.0525,1567.6398130798,1572.7555437724,1568.6860802714
41420.25,136.0075,135.055,1591.7140248108,1596.2622322337,1584.508888003
41420.291666667,136.0575,135.0725,1629.4328588104,1613.3527097829,1604.8074710083
41420.333333333,136.05,135.095,1618.9112457275,1607.3672627512,1610.3599862671
41420.375,136.01,135.095,1573.7576837158,1594.4178250631,1600.8925439072
41420.416666667,135.9975,135.045,1590.5845457459,1582.9748765818,1588.6963508224
41420.458333333,135.9575,135.0275,1584.5824002838,1586.28590065,1584.6303886159
41420.5,135.935,135.015,1583.6907559204,1573.6861912791,1579.9860459646
41420.541666667,135.905,135.0425,1552.7854176331,1537.7652674866,1555.7257293829
41420.583333333,135.8575,135.05,1476.8196289062,1479.9873946635,1508.8763310751
41420.625,135.82,135.0575,1410.3571374511,1431.8135027059,1455.9004486847
41420.666666667,135.8075,135.035,1408.2637417603,1399.4446789042,1415.6290908051
41420.708333333,135.795,135.0475,1379.7131575012,1394.7085835266,1397.0766312154
41420.75,135.81,135.055,1396.1488513183,1399.0653910827,1396.8869873047
41420.791666667,135.8375,135.08,1421.3341644287,1419.4519443766,1409.2586677296
41420.833333333,135.84,135.06,1440.8728173828,1434.3599330648,1426.9059387207
41420.875,135.84,135.06,1440.8728173828,1431.3935666911,1432.876749878
41420.916666667,135.8225,135.06,1412.4350653076,1414.5254278056,1422.9594972484
41420.958333333,135.7825,135.015,1390.2684007263,1397.2066642761,1405.8660460409
41421,135.75,134.9625,1388.9165267944,1405.4686534118,1401.337658844
41421.041666667,135.75,134.8975,1437.2210327148,1446.4073145548,1425.9379839833
41421.083333333,135.7875,134.845,1513.0843841553,1477.3584838867,1461.8828992208
41421.125,135.755,134.8375,1481.77003479,1485.7118398031,1481.5351618449
41421.166666667,135.7175,134.805,1462.2811004639,1490.9235188802,1488.3176793417
41421.208333333,135.74,134.725,1528.7194213867,1511.5539744059,1501.2387466431
41421.25,135.75,134.72,1543.6614013672,1533.6539905548,1522.6039824803
41421.291666667,135.7475,134.7425,1528.5811489105,1520.8705310821,1527.2622608184
41421.333333333,135.7225,134.76,1490.3690429687,1492.8033959706,1506.8369635263
41421.375,135.6975,134.765,1459.4599960327,1495.8494970957,1494.3264465331
41421.416666667,135.7575,134.7475,1537.7194522858,1527.3939498139,1511.6217234548
41421.458333333,135.8025,134.755,1585.0024011231,1569.581428655,1548.4876892345
41421.5,135.8175,134.7725,1586.0224325561,1586.9695877075,1578.2755081813
41421.541666667,135.8375,134.795,1589.8839294434,1586.2851984914,1586.6273930995
41421.583333333,135.8525,134.8325,1582.9492334747,1580.8227280935,1583.5539632925
41421.625,135.8425,134.84,1569.6350213623,1580.741182429,1580.7819552613
41421.666666667,135.845,134.8075,1589.6392924499,1581.6175361633,1581.1793592961
41421.708333333,135.8325,134.795,1585.5782946777,1591.1841647847,1586.400850474
41421.75,135.8275,134.765,1598.3349072266,1592.0510565186,1591.6176106517
41421.791666667,135.81,134.7525,1592.2399676514,1572.8313710531,1582.4412137858
41421.833333333,135.755,134.76,1527.9192382812,1523.628949585,1548.230160319
41421.875,135.6875,134.76,1450.7276428223,1476.0056714376,1499.8173105113
41421.916666667,135.6775,134.7375,1449.3701332092,1456.2685890198,1466.1371302287
41421.958333333,135.695,134.7375,1468.7079910278,1475.1432762146,1465.7059326172
41422,135.735,134.755,1507.3517044068,1508.5096528371,1491.8264645259
41422.041666667,135.7775,134.7675,1549.4692630768,1538.6689774831,1523.5893151601
41422.083333333,135.8,134.7925,1559.1859649658,1537.8712983449,1538.270137914
41422.125,135.76,134.81,1504.9586669922,1502.4445040385,1520.1579011917
41422.166666667,135.6875,134.7775,1443.1888801575,1464.2501505534,1483.347327296
41422.208333333,135.6675,134.7225,1444.6029045105,1442.8269668579,1453.5385587057
41422.25,135.6575,134.705,1440.6891159057,1447.229287974,1445.028127416
41422.291666667,135.68,134.7275,1456.3958435059,1446.3820040385,1446.8056460063
41422.333333333,135.6825,134.7675,1442.0610527039,1442.3575721741,1444.3697881063
41422.375,135.675,134.78,1428.6158203125,1437.3838864645,1439.8707293193
41422.416666667,135.68,134.7625,1441.474786377,1448.0872620901,1442.7355742773
41422.458333333,135.7075,134.7575,1474.1711795807,1481.2542990367,1464.6707805634
41422.5,135.76,134.77,1528.1169311523,1516.1391273498,1498.6967131933
41422.541666667,135.7825,134.7825,1546.1292713165,1529.9455071767,1523.0423172633
41422.583333333,135.755,134.7825,1515.5903190613,1510.6396442413,1520.292575709
41422.625,135.71,134.7725,1470.1993423462,1485.5786582947,1498.109151268
41422.666666667,135.7,134.745,1470.9463134765,1480.1931869507,1482.8859226227
41422.708333333,135.72,134.735,1499.4339050293,1502.288680013,1491.2409334818
41422.75,135.76,134.755,1536.4858215332,1527.8520070394,1515.0703435262
41422.791666667,135.7825,134.78,1547.6362945557,1545.2787322998,1536.5653696696
41422.833333333,135.7975,134.8,1551.7140808105,1556.6884553019,1550.9835938009
41422.875,135.83,134.8175,1570.7149905396,1560.489447937,1558.5889516195
41422.916666667,135.84,134.855,1559.0392724609,1563.9642687734,1562.2268583552
41422.958333333,135.8475,134.8625,1562.1385433197,1562.9481614939,1563.4562151336
41423,135.86,134.875,1567.6666687012,1561.9083102163,1562.4282358551
41423.041666667,135.86,134.8975,1555.9197186279,1563.7707806142,1562.8395454153
41423.083333333,135.8775,134.9175,1567.7259545135,1577.9130999501,1570.8419402822
41423.125,135.94,134.9325,1610.093626709,1604.1564843496,1591.0347921499
41423.166666667,136,134.9475,1634.6498718262,1624.5456474813,1614.3510659154
41423.208333333,136.0175,134.985,1628.8934439087,1631.7200461324,1628.1328468069
41423.25,136.045,135.0025,1631.6168226623,1628.3351671092,1630.0276066208
41423.291666667,136.0475,135.0475,1624.4952347565,1611.2302373505,1619.7827022299
41423.333333333,136.005,135.0775,1577.5786546326,1577.8123487091,1594.5212930298
41423.375,135.915,135.08,1531.3631567383,1559.424200999,1568.6182748541
41423.416666667,135.92,135.0275,1569.330791626,1560.4776727295,1559.9509368643
41423.458333333,135.94,135.0225,1580.7390698242,1574.1624728394,1567.3200727845
41423.5,135.955,135.045,1572.4175570679,1575.1170548248,1574.6397638321
41423.541666667,135.9725,135.0575,1572.1945375824,1576.3376761627,1575.7273654938
41423.583333333,135.99,135.05,1584.4009338379,1587.5601846059,1581.9489303843
41423.625,136.0175,135.04,1606.0850823975,1605.0532272848,1596.3067059454
41423.666666667,136.045,135.0375,1624.6736656189,1626.9451172384,1615.9991722616
41423.708333333,136.0825,135.05,1650.0766036987,1648.0473601532,1637.4962386958
41423.75,136.0975,135.0825,1669.391811142,1662.7441226959,1655.3957414246
41423.791666667,136.0975,135.08,1668.7639532471,1661.3717313894,1662.0579270427
41423.833333333,136.0775,135.045,1645.959429779,1654.9229099019,1658.1473206457
41423.875,136.09,135.02,1650.0453466797,1660.409289093,1657.6660994975
41423.916666667,136.12,135.02,1685.2230908203,1685.9807702637,1673.1950296784
41423.958333333,136.145,135.0525,1722.673873291,1717.7451220703,1701.862946167
41424,136.165,135.0775,1745.3384020996,1741.9138922119,1729.8295071411
41424.041666667,136.1725,135.0575,1757.7294012451,1761.8758166504,1751.8948544312
41424.083333333,136.1875,135.0375,1782.5596466064,1787.2403923543,1774.5581045024
41424.125,136.2275,135.0325,1821.4321292114,1815.568544108,1801.4044682312
41424.166666667,136.2625,135.0475,1842.7138565063,1837.9481348673,1826.7583394877
41424.208333333,136.2775,135.0675,1849.6984188843,1853.6255375163,1845.7868361918
41424.25,136.3025,135.075,1868.4643371582,1862.2090310669,1857.9172842916
41424.291666667,136.3025,135.075,1868.4643371582,1860.2581677246,1861.2335993957
41424.333333333,136.27,135.0675,1843.8458288574,1849.8499190267,1855.0540433757
41424.375,136.2525,135.04,1837.2395910644,1840.145152181,1844.9975356038
41424.416666667,136.25,135.025,1839.3500366211,1839.560811971,1839.852982076
41424.458333333,136.2575,135.035,1842.0928082275,1843.3119506836,1841.4363813273
41424.5,136.2725,135.055,1848.4930072021,1847.4107219441,1845.3613363139
41424.541666667,136.2825,135.0775,1851.6463504028,1845.060736796,1846.2357293701
41424.583333333,136.2625,135.08,1835.0428527832,1830.6273201497,1837.8440284728
41424.625,136.2225,135.0725,1805.1927572632,1808.0199234009,1819.3236217753
41424.666666667,136.19,135.045,1783.8241601562,1778.9267796834,1793.4733515421
41424.708333333,136.1625,135.035,1747.7634216308,1742.9701593017,1760.9484694926
41424.75,136.1275,135.0275,1697.3228961182,1711.7978814697,1727.3840203857
41424.791666667,136.1225,135.03,1690.3073266602,1695.1472973633,1703.4725894165
41424.833333333,136.1275,135.0325,1697.8116693115,1698.1435489909,1696.6454231771
41424.875,136.1325,135.0525,1706.311651001,1705.7739304606,1701.9587397258
41424.916666667,136.1375,135.0625,1713.1984710693,1710.9028643799,1708.3383974203
41424.958333333,136.1375,135.0625,1713.1984710693,1707.346307373,1709.1245858765
41425,136.125,135.045,1695.6419799805,1710.6170916748,1708.9816995239
41425.041666667,136.145,135.0275,1723.0108239746,1720.4111315918,1715.5141116333
41425.083333333,136.16,135.05,1742.5805908203,1747.3093176269,1733.8602246094
41425.125,136.19,135.07,1776.3365380859,1767.3568688965,1757.3330932617
41425.166666667,136.195,135.0675,1783.1534777832,1775.7201957194,1771.5385323079
41425.208333333,136.185,135.08,1767.6705712891,1774.7220747884,1775.2211352539
41425.25,136.1875,135.07,1773.342175293,1770.2948445638,1772.5084596761
41425.291666667,136.1825,135.06,1769.8717871094,1764.0224637858,1767.1586541748
41425.333333333,136.165,135.0525,1748.8534289551,1755.7040637207,1759.8632637533
41425.375,136.1625,135.03,1748.3869750976,1752.0287862142,1753.8664249675
41425.416666667,136.17,135.0325,1758.8459545898,1758.0329927571,1755.0308894856
41425.458333333,136.1775,135.045,1766.866048584,1764.3551509603,1761.1940718587
41425.5,136.1825,135.07,1767.353449707,1774.78293986,1769.5690454102
41425.541666667,136.2,135.065,1790.129321289,1783.7475854492,1779.2652626546
41425.583333333,136.2,135.055,1793.7599853515,1788.4890600585,1786.1183227539
41425.625,136.19,135.0525,1781.5778735351,1785.0204534912,1786.7547567749
41425.666666667,136.1875,135.0475,1779.7235015869,1795.5907293701,1790.3055914307
41425.708333333,136.23,135.025,1825.4708129883,1818.0026141357,1806.7966717529
41425.75,136.27,135.045,1848.813527832,1845.6669478353,1831.8347809855
41425.791666667,136.2925,135.06,1862.7165026855,1858.1531872558,1851.9100675456
41425.833333333,136.295,135.07,1862.92953125,1861.8497025553,1860.0014449056
41425.875,136.29,135.065,1859.9030737305,1864.0453672282,1862.9475348917
41425.916666667,136.295,135.0325,1869.3034967041,1872.0315663656,1868.0384667969
41425.958333333,136.315,135.04,1886.8881286621,1890.8045163981,1881.4180413818
41426,136.345,135.045,1916.2219238281,1922.9943674723,1906.8994419352
41426.041666667,136.395,135.0475,1965.8730499268,1985.3560414632,1954.1752044678
41426.083333333,136.49,135.025,2073.9731506348,2081.742469279,2033.5492553711
41426.125,136.5775,134.935,2205.3812072754,2202.1254671224,2141.9339682007
41426.166666667,136.655,134.84,2327.022043457,2324.7446769206,2263.4350720215
41426.208333333,136.745,134.73,2441.8307800293,2447.6769510396,2386.2108139801
41426.25,136.8575,134.5775,2574.1780296326,2569.6593180847,2508.6681345622
41426.291666667,136.9675,134.445,2692.9691445923,2684.419074351,2627.0391962179
41426.333333333,137.065,134.36,2786.1100488281,2770.4780484517,2727.4485614014
41426.375,137.1175,134.3275,2832.3549519348,2835.6688450622,2803.073446757
41426.416666667,137.175,134.2625,2888.5415344238,2892.9381008402,2864.3034729512
41426.458333333,137.25,134.225,2957.9178161621,2965.419370931,2929.1787358856
41426.5,137.34,134.115,3049.798762207,3036.2459310913,3000.8326510112
41426.541666667,137.3925,133.995,3101.0212149048,3079.3968346659,3057.8213828786
41426.583333333,137.3625,133.8425,3087.370526886,3093.6693924459,3086.5331135559
41426.625,137.36,133.7575,3092.6164355469,3096.4865716553,3095.0779820506
41426.666666667,137.3725,133.6975,3109.472752533,3141.932243805,3119.2094077301
41426.708333333,137.465,133.655,3223.707543335,3220.0959955852,3181.0141196951
41426.75,137.5525,133.5825,3327.1076908875,3318.310015564,3269.2030055746
41426.791666667,137.6275,133.5575,3404.1148124695,3404.4799871826,3361.3950013733
41426.833333333,137.7075,133.565,3482.2174581909,3478.3350185649,3441.4075028737
41426.875,137.7825,133.59,3548.6727850342,3548.8708851115,3513.6029518382
41426.916666667,137.85,133.6,3615.7224121094,3619.2772364299,3584.0740607707
41426.958333333,137.9175,133.585,3693.436512146,3694.1343458049,3656.7057911174
41427,137.9875,133.57,3773.2441131592,3770.5132640584,3732.3238049317
41427.041666667,138.0575,133.5825,3844.8591668701,3840.2250715129,3805.3691677857
41427.083333333,138.115,133.6075,3902.5719345093,3894.3605629476,3867.2928172303
41427.125,138.145,133.6375,3935.6505874634,3926.6918762207,3910.5262195842
41427.166666667,138.15,133.605,3941.8531066895,3920.1663033549,3923.4290897878
41427.208333333,138.0975,133.6075,3882.9952159119,3856.3770757548,3888.2716895549
41427.25,137.97,133.5975,3744.2829046631
41427.291666667,137.9025,133.4925
41427.333333333,137.78,133.5725,3553.331809082
41427.375,137.6475,133.57,3419.0708526611,3440.8735783386
41427.416666667,137.5625,133.5475,3350.2180732727,3342.0622037252,3391.4678910319
41427.458333333,137.475,133.6025,3256.8976852417,3258.4080360413,3300.2351198833
41427.5,137.3525,133.585,3168.1083496094,3166.6846865845,3212.5463613129
41427.541666667,137.22,133.5675,3075.0480249023,3104.1698649088,3135.4272757466
41427.583333333,137.23,133.5925,3069.3532202148,3090.1840917968,3097.1769783528
41427.625,137.3775,133.68,3126.1510302734,3132.7329279581,3111.4585098775
41427.666666667,137.435,133.6425,3202.6945333862,3191.374064331,3162.0534961446
41427.708333333,137.4575,133.5975,3245.2766293335,3223.4216653442,3207.3978648376
41427.75,137.445,133.6225,3222.293833313,3230.3568597412,3226.8892625427
41427.791666667,137.435,133.605,3223.5001165772,3236.8591885885,3233.6080241648
41427.833333333,137.4875,133.6075,3264.7836158753,3273.6356237793,3255.2474061839
41427.875,137.5675,133.5975,3332.6231388855,3333.1511326091,3303.3933781942
41427.916666667,137.635,133.58,3402.0466430664,3406.6817711385,3369.9164518738
41427.958333333,137.7175,133.5825,3485.3755314636,3500.2785127258,3453.4801419322
41428,137.845,133.5925,3613.4133636475,3613.2792815145,3556.7788971201
41428.041666667,137.9675,133.6125,3741.0489494324,3744.7188808696,3678.999081192
41428.083333333,138.095,133.6275,3879.6943295288,3866.3371736145,3805.5280272421
41428.125,138.1825,133.605,3978.2682418823,3947.4286167399,3906.8828951772
41428.166666667,138.1875,133.5975,3984.3232788086,3974.623080953,3961.0258488465
41428.208333333,138.165,133.5875,3961.277722168,3963.7266072591,3969.174844106
41428.25,138.1475,133.5725,3945.5788208008,3947.4102376302,3955.5684224447
41428.291666667,138.135,133.56,3935.3741699219,3928.6903076172,3938.0502726237
41428.333333333,138.1125,133.5825,3905.1179321289,3905.9888519796,3917.3395797984
41428.375,138.0925,133.6075,3877.4744538879,3874.7203184509,3890.3545852153
41428.416666667,138.06,133.61,3841.5685693359,3835.0959491475,3854.9081337992
41428.458333333,138.01,133.6,3786.2448242187,3771.813371582,3803.4546603648
41428.5,137.9175,133.6,3687.6267211914,3708.0780151367,3739.9456933594
41428.541666667,137.86,133.54,3650.3625,3654.6288157145,3681.3534154256
41428.583333333,137.8425,133.555,3625.8972259521,3615.8973592122,3635.2630874634
41428.625,137.8075,133.615,3571.4323516846,3595.6205851237,3605.758972168
41428.666666667,137.81,133.56,3589.5321777344,3592.5108927409,3594.0657389323
41428.708333333,137.8375,133.565,3616.5681488037,3605.8374308268,3599.1741617838
41428.75,137.845,133.6175,3611.4119659424,3615.7068644206,3610.7721476237
41428.791666667,137.85,133.66,3619.1404785156,3616.7157301839,3616.2112973023
41428.833333333,137.8425,133.765,3619.5947460937,3623.3560201009,3620.0358751424
41428.875,137.8475,133.82,3631.3328356934,3627.699382019,3625.52770106
41428.916666667,137.8475,133.825,3632.17056427,3628.1502930705,3627.9248375448
41428.958333333,137.8375,133.82,3620.947479248,3621.6980441284,3624.9241685995
41429,137.8325,133.795,3611.9760888672,3616.9855204773,3619.3417823028
41429.041666667,137.8375,133.8025,3618.0329933167,3619.0152561951,3618.0003883362
41429.083333333,137.83,133.9025,3627.0366864014,3630.5963082377,3624.8057822164
41429.125,137.83,133.9825,3646.7192449951,3643.1705611165,3636.8834346771
41429.166666667,137.83,134.0175,3655.7557519531,3652.9360264079,3648.0532937622
41429.208333333,137.8275,134.03,3656.3330822754,3655.4976289876,3654.2168276978
41429.25,137.83,134.0125,3654.4040527344,3653.166646932,3654.3321379598
41429.291666667,137.815,134.0525,3648.7628057861,3648.2945282491,3650.7305875905
41429.333333333,137.7975,134.0925,3641.7167262268,3628.8202948507,3638.5574115499
41429.375,137.74,134.1575,3595.9813525391,3584.6117920431,3606.7160434469
41429.416666667,137.66,134.215,3516.1372973633,3530.9647976685,3557.7882948558
41429.458333333,137.6375,134.1575,3480.775743103,3488.5695801798,3509.7671889242
41429.5,137.635,134.1175,3468.7957000732,3475.8410127767,3482.2052964783
41429.541666667,137.6275,134.2075,3477.9515951538,3433.8025119018,3454.8217623393
41429.583333333,137.545,134.305,3354.6602404785,3334.3855693054,3384.0940406036
41429.625,137.4125,134.3825,3170.5448722839,3171.5585442606,3252.972056783
41429.666666667,137.3,134.375,2989.4705200195,3037.8684157816,3104.7134800211
41429.708333333,137.255,134.2725,2953.5898550415,2955.7993844604,2996.833900121
41429.75,137.2225,134.28,2924.3377783203,2923.1407289123,2939.4700566863
41429.791666667,137.1875,134.3475,2891.4945533752,2895.3431935119,2909.2419612121
41429.833333333,137.1625,134.345,2870.1972488403,2888.2387387593,2891.7909661356
41429.875,137.175,134.2,2903.0244140625,2900.0953573608,2894.16704806
41429.916666667,137.1975,134.12,2927.0644091797,2925.8683447266,2912.9818510437
41429.958333333,137.22,134.1,2947.5162109375,2950.5934315999,2938.2308881632
41430,137.255,133.9975,2977.1996746826,2978.6834095255,2964.6384205627
41430.041666667,137.2875,133.875,3011.3343429565,2990.0262328084,2984.3548211669
41430.083333333,137.2475,133.83,2981.5446807861,2972.5713231404,2981.2987779744
41430.125,137.1725,133.75,2924.8349456787,2926.9467911784,2949.7590571594
41430.166666667,137.12,133.8325,2874.4607470703,2883.0585548909,2905.0026730346
41430.208333333,137.095,133.93,2849.8799719238,2855.4275520833,2869.2430534871
41430.25,137.0875,134.0225,2841.9419372559,2842.6896401469,2849.0585961151
41430.291666667,137.0925,134.1275,2836.247011261,2837.292863617,2839.991251882
41430.333333333,137.095,134.21,2833.689642334,2827.2668191528,2832.2798413849
41430.375,137.0825,134.2625,2811.8638038635,2819.525324351,2823.3960717519
41430.416666667,137.095,134.34,2813.0225268555,2815.1934432475,2817.3593837993
41430.458333333,137.11,134.42,2820.6939990234,2810.3957272339,2812.7945852407
41430.5,137.1025,134.5125,2797.4706558227,2793.9372249349,2802.1664760844
41430.541666667,137.085,134.5875,2763.6470199585,2762.879367574,2778.4082962544
41430.583333333,137.055,134.6325,2727.5204269409,2726.2233456929,2744.5513566334
41430.625,137.0075,134.6325,2687.5025901794,2698.731325531,2712.4773356119
