"ZEIT[H]" "K1101" "K1077" "K1013" "K 936" "K 971" "K1107" "K5117" "K1134" "K1146" "K1153" "K1157" "K1166" "K1190"
 41432.250 2483.94 2483.03 2481.58 1688.47 2481.10 2484.23 2484.81 2485.94 2486.85 2487.44 2487.80 2488.79  994.64
 41432.271 2491.63 2490.21 2487.41 1693.16 2486.11 2492.06 2492.89 2494.44 2495.60 2496.30 2496.72 2497.84 1003.94
 41432.292 2499.05 2498.03 2495.81 1701.58 2494.57 2499.36 2499.96 2501.03 2501.80 2502.25 2502.51 2503.19 1006.60
 41432.312 2503.67 2503.19 2502.20 1708.82 2501.59 2503.83 2504.13 2504.68 2505.08 2505.31 2505.45 2505.80 1007.54
 41432.333 2506.08 2505.88 2505.53 1712.70 2505.30 2506.15 2506.28 2506.53 2506.72 2506.82 2506.88 2507.05 1007.84
 41432.354 2506.70 2506.76 2506.81 1714.26 2506.78 2506.68 2506.65 2506.57 2506.50 2506.44 2506.41 2506.30 1005.61
 41432.375 2504.88 2505.36 2506.17 1714.06 2506.46 2504.72 2504.42 2503.83 2503.36 2503.06 2502.88 2502.37  999.39
 41432.396 2500.52 2501.35 2502.91 1711.37 2503.62 2500.27 2499.77 2498.83 2498.11 2497.67 2497.41 2496.69  992.70
 41432.417 2495.00 2495.90 2497.66 1706.35 2498.52 2494.73 2494.19 2493.19 2492.43 2491.97 2491.70 2490.97  987.04
 41432.437 2489.11 2490.04 2491.79 1700.47 2492.65 2488.81 2488.25 2487.17 2486.35 2485.85 2485.56 2484.76  980.38
 41432.458 2482.52 2483.58 2485.56 1694.33 2486.49 2482.19 2481.54 2480.31 2479.38 2478.81 2478.46 2477.54  972.51
 41432.479 2473.51 2475.15 2478.07 1687.26 2479.32 2472.98 2471.96 2470.00 2468.46 2467.51 2466.92 2465.36  956.51
 41432.500 2458.83 2461.57 2466.52 1676.89 2468.65 2457.96 2456.28 2453.08 2450.60 2449.06 2448.12 2445.61  931.53
 41432.521 2440.01 2443.09 2449.24 1660.69 2452.14 2439.07 2437.26 2433.90 2431.40 2429.89 2428.98 2426.63  914.05
 41432.542 2423.84 2426.06 2430.79 1641.67 2433.23 2423.17 2421.89 2419.55 2417.86 2416.87 2416.28 2414.79  907.27
 41432.562 2413.33 2414.57 2417.12 1626.53 2418.47 2412.95 2412.22 2410.86 2409.86 2409.28 2408.94 2408.05  903.63
 41432.583 2407.29 2407.90 2409.12 1617.54 2409.76 2407.10 2406.72 2406.04 2405.54 2405.24 2405.07 2404.64  902.53
 41432.604 2406.29 2405.97 2405.68 1613.29 2405.72 2406.39 2406.60 2407.05 2407.46 2407.74 2407.92 2408.44  911.71
 41432.625 2413.27 2411.52 2408.51 1614.59 2407.43 2413.82 2414.89 2416.95 2418.60 2419.65 2420.29 2422.04  932.02
 41432.646 2426.60 2424.17 2419.28 1623.86 2417.11 2427.33 2428.75 2431.35 2433.31 2434.49 2435.20 2437.07  947.08
 41432.667 2439.39 2437.54 2433.52 1638.22 2431.49 2439.95 2441.02 2442.95 2444.35 2445.17 2445.65 2446.89  953.16
 41432.687 2448.29 2447.20 2444.95 1650.76 2443.75 2448.63 2449.29 2450.52 2451.42 2451.95 2452.26 2453.07  957.21
 41432.708 2454.26 2453.56 2452.22 1658.74 2451.53 2454.49 2454.92 2455.75 2456.36 2456.73 2456.94 2457.51  960.46
 41432.729 2457.56 2457.29 2456.66 1663.59 2456.26 2457.64 2457.79 2458.05 2458.22 2458.31 2458.35 2458.46  958.77
 41432.750 2456.75 2457.22 2457.92 1665.60 2458.08 2456.60 2456.30 2455.72 2455.22 2454.90 2454.70 2454.15  950.80
 41432.771 2452.32 2453.22 2454.99 1663.53 2455.77 2452.05 2451.53 2450.56 2449.83 2449.39 2449.12 2448.42  944.57
 41432.792 2447.51 2448.23 2449.80 1658.42 2450.62 2447.30 2446.89 2446.14 2445.60 2445.28 2445.10 2444.62  942.20
 41432.812 2444.08 2444.51 2445.40 1653.56 2445.88 2443.95 2443.69 2443.21 2442.86 2442.65 2442.53 2442.22  940.59
 41432.833 2441.76 2442.04 2442.57 1650.45 2442.85 2441.67 2441.50 2441.18 2440.95 2440.80 2440.72 2440.50  939.36
 41432.854 2440.40 2440.53 2440.82 1648.54 2440.98 2440.36 2440.29 2440.15 2440.06 2440.01 2439.98 2439.91  939.62
 41432.875 2440.25 2440.18 2440.09 1647.60 2440.09 2440.27 2440.32 2440.41 2440.49 2440.55 2440.58 2440.68  941.30
 41432.896 2440.76 2440.66 2440.41 1647.75 2440.29 2440.78 2440.83 2440.92 2440.97 2441.00 2441.01 2441.05  941.21
 41432.917 2440.49 2440.61 2440.74 1648.25 2440.75 2440.45 2440.37 2440.20 2440.06 2439.96 2439.90 2439.73  938.70
 41432.937 2438.83 2439.19 2439.85 1647.71 2440.12 2438.72 2438.50 2438.09 2437.76 2437.56 2437.44 2437.11  935.28
 41432.958 2436.07 2436.58 2437.56 1645.65 2438.00 2435.92 2435.61 2435.05 2434.61 2434.35 2434.19 2433.76  931.44
 41432.979 2432.61 2433.20 2434.34 1642.54 2434.85 2432.43 2432.07 2431.41 2430.91 2430.60 2430.42 2429.93  927.28
 41433.000 2428.58 2429.26 2430.54 1638.82 2431.11 2428.37 2427.97 2427.20 2426.62 2426.27 2426.05 2425.48  922.40
 41433.021 2423.80 2424.61 2426.14 1634.55 2426.82 2423.54 2423.05 2422.12 2421.41 2420.98 2420.71 2420.01  916.20
 41433.042 2417.97 2418.97 2420.85 1629.48 2421.69 2417.67 2417.07 2415.95 2415.09 2414.57 2414.25 2413.40  908.81
 41433.062 2411.14 2412.28 2414.49 1623.34 2415.49 2410.79 2410.11 2408.83 2407.86 2407.26 2406.90 2405.95  900.82
 41433.083 2403.59 2404.82 2407.24 1616.22 2408.33 2403.21 2402.47 2401.10 2400.06 2399.42 2399.03 2398.02  892.58
 41433.104 2396.32 2397.41 2399.65 1608.58 2400.69 2395.99 2395.37 2394.21 2393.35 2392.83 2392.53 2391.74  887.62
 41433.125 2391.53 2392.05 2393.31 1601.76 2393.99 2391.38 2391.10 2390.59 2390.25 2390.07 2389.97 2389.72  888.69
 41433.146 2390.43 2390.34 2390.26 1597.89 2390.34 2390.46 2390.52 2390.64 2390.76 2390.85 2390.90 2391.06  892.14
 41433.167 2392.02 2391.58 2390.71 1597.75 2390.37 2392.15 2392.40 2392.86 2393.22 2393.45 2393.59 2393.95  895.99
 41433.187 2395.16 2394.54 2393.35 1600.16 2392.84 2395.34 2395.70 2396.37 2396.89 2397.21 2397.40 2397.92  900.72
 41433.208 2399.30 2398.58 2397.17 1603.84 2396.56 2399.52 2399.95 2400.74 2401.35 2401.72 2401.95 2402.54  905.74
 41433.229 2402.86 2402.41 2401.34 1608.08 2400.79 2402.99 2403.24 2403.67 2403.96 2404.13 2404.22 2404.45  905.46
 41433.250 2402.74 2403.10 2403.49 1610.96 2403.49 2402.62 2402.38 2401.88 2401.45 2401.16 2400.97 2400.45  897.26
 41433.271 2398.26 2399.25 2401.15 1609.67 2401.93 2397.97 2397.39 2396.32 2395.50 2394.99 2394.69 2393.87  889.37
 41433.292 2392.32 2393.33 2395.47 1604.31 2396.46 2392.02 2391.44 2390.38 2389.60 2389.13 2388.85 2388.12  884.29
 41433.312 2386.68 2387.56 2389.31 1597.93 2390.13 2386.41 2385.90 2384.94 2384.21 2383.77 2383.51 2382.82  879.14
 41433.333 2381.29 2382.12 2383.74 1592.23 2384.46 2381.03 2380.53 2379.60 2378.89 2378.46 2378.20 2377.52  873.90
 41433.354 2376.56 2377.24 2378.64 1587.03 2379.28 2376.36 2375.98 2375.28 2374.76 2374.45 2374.27 2373.80  871.43
 41433.375 2373.94 2374.18 2374.80 1582.80 2375.15 2373.88 2373.76 2373.57 2373.45 2373.39 2373.36 2373.30  873.21
 41433.396 2373.64 2373.54 2373.37 1580.85 2373.34 2373.66 2373.71 2373.80 2373.87 2373.91 2373.94 2374.02  874.49
 41433.417 2373.77 2373.74 2373.58 1580.94 2373.48 2373.77 2373.76 2373.74 2373.70 2373.68 2373.66 2373.59  873.19
 41433.437 2372.98 2373.18 2373.49 1581.12 2373.59 2372.92 2372.80 2372.57 2372.38 2372.27 2372.19 2371.99  870.85
 41433.458 2371.22 2371.58 2372.26 1580.13 2372.54 2371.12 2370.91 2370.51 2370.21 2370.02 2369.91 2369.60  867.92
 41433.479 2367.99 2368.66 2369.84 1577.95 2370.30 2367.79 2367.38 2366.61 2366.00 2365.61 2365.38 2364.74  861.18
 41433.500 2361.62 2362.92 2365.23 1573.94 2366.14 2361.22 2360.43 2358.94 2357.76 2357.02 2356.56 2355.34  848.55
 41433.521 2351.61 2353.47 2357.05 1566.53 2358.53 2351.05 2349.96 2347.93 2346.36 2345.40 2344.82 2343.28  834.92
 41433.542 2339.93 2341.91 2345.93 1555.76 2347.65 2339.34 2338.21 2336.11 2334.51 2333.55 2332.97 2331.45  823.39
 41433.562 2328.56 2330.38 2334.10 1543.77 2335.69 2328.02 2326.98 2325.04 2323.58 2322.70 2322.17 2320.78  813.49
 41433.583 2318.20 2319.81 2323.07 1532.47 2324.46 2317.72 2316.79 2315.07 2313.76 2312.97 2312.50 2311.26  804.75
 41433.604 2308.85 2310.31 2313.22 1522.40 2314.45 2308.42 2307.58 2306.02 2304.83 2304.11 2303.68 2302.54  796.57
 41433.625 2300.55 2301.82 2304.42 1513.42 2305.51 2300.17 2299.44 2298.10 2297.08 2296.47 2296.10 2295.14  790.14
 41433.646 2293.86 2294.83 2296.86 1505.56 2297.74 2293.58 2293.04 2292.05 2291.32 2290.88 2290.62 2289.94  786.52
 41433.667 2289.25 2289.86 2291.15 1499.45 2291.72 2289.07 2288.73 2288.11 2287.65 2287.37 2287.21 2286.80  784.74
 41433.687 2286.48 2286.80 2287.49 1495.42 2287.79 2286.39 2286.21 2285.87 2285.63 2285.49 2285.41 2285.19  784.17
 41433.708 2285.30 2285.37 2285.57 1493.23 2285.67 2285.28 2285.24 2285.18 2285.15 2285.14 2285.13 2285.12  785.18
 41433.729 2287.41 2286.73 2285.72 1492.87 2285.44 2287.64 2288.08 2288.95 2289.69 2290.17 2290.47 2291.30  796.17
 41433.750 2296.84 2294.67 2290.89 1496.67 2289.57 2297.51 2298.82 2301.31 2303.31 2304.58 2305.37 2307.48  819.36
 41433.771 2313.18 2310.08 2303.89 1508.12 2301.44 2314.10 2315.85 2319.09 2321.58 2323.09 2324.01 2326.42  839.32
 41433.792 2330.41 2327.58 2321.60 1525.59 2319.01 2331.23 2332.81 2335.69 2337.84 2339.13 2339.90 2341.90  852.23
 41433.812 2345.18 2342.94 2338.35 1543.05 2336.31 2345.84 2347.13 2349.50 2351.29 2352.37 2353.01 2354.69  863.46
 41433.833 2357.79 2355.91 2352.20 1557.45 2350.56 2358.35 2359.45 2361.49 2363.03 2363.97 2364.53 2365.99  873.68
 41433.854 2365.57 2364.85 2362.91 1568.89 2361.83 2365.76 2366.11 2366.69 2367.02 2367.17 2367.24 2367.37  867.32
 41433.875 2359.95 2362.06 2365.14 1573.63 2365.96 2359.26 2357.91 2355.24 2353.01 2351.55 2350.63 2348.11  833.26
 41433.896 2338.21 2342.80 2351.54 1563.57 2354.97 2336.84 2334.18 2329.21 2325.36 2322.97 2321.52 2317.66  796.50
 41433.917 2310.04 2314.97 2325.24 1538.68 2329.64 2308.61 2305.86 2300.81 2297.01 2294.72 2293.35 2289.76  770.98
 41433.937 2283.47 2287.77 2296.61 1509.22 2300.36 2282.21 2279.79 2275.32 2271.93 2269.88 2268.65 2265.43  748.60
 41433.958 2258.79 2262.81 2270.73 1482.54 2273.89 2257.60 2255.29 2251.00 2247.70 2245.69 2244.47 2241.27  724.34
 41433.979 2238.25 2241.21 2247.66 1458.85 2250.36 2237.41 2235.82 2232.96 2230.88 2229.66 2228.95 2227.14  718.34
 41434.000 2233.03 2232.51 2233.02 1441.58 2233.71 2233.27 2233.77 2234.91 2236.06 2236.90 2237.45 2239.06  749.43
 41434.021 2248.49 2244.51 2237.19 1441.44 2234.67 2249.68 2251.97 2256.26 2259.66 2261.80 2263.11 2266.61  786.09
 41434.042 2272.73 2268.20 2258.45 1460.69 2254.51 2274.01 2276.45 2280.85 2284.13 2286.09 2287.26 2290.30  805.98
 41434.062 2294.13 2290.74 2283.40 1486.60 2280.25 2295.11 2296.97 2300.36 2302.89 2304.40 2305.29 2307.61  819.47
 41434.083 2311.48 2308.89 2303.72 1508.19 2301.52 2312.25 2313.74 2316.51 2318.62 2319.89 2320.65 2322.65  833.10
 41434.104 2324.53 2322.83 2319.19 1524.42 2317.54 2325.02 2325.96 2327.66 2328.90 2329.62 2330.04 2331.11  836.28
 41434.125 2328.74 2328.83 2328.34 1535.08 2327.83 2328.69 2328.57 2328.25 2327.88 2327.60 2327.41 2326.83  822.89
 41434.146 2323.47 2324.93 2327.71 1536.51 2328.73 2323.05 2322.22 2320.69 2319.50 2318.76 2318.30 2317.09  810.40
 41434.167 2315.46 2316.89 2320.11 1529.53 2321.54 2315.06 2314.29 2312.93 2311.94 2311.35 2311.00 2310.12  805.64
 41434.187 2309.43 2310.29 2312.20 1520.95 2313.11 2309.19 2308.72 2307.88 2307.27 2306.90 2306.69 2306.15  803.47
 41434.208 2305.86 2306.25 2307.10 1515.17 2307.51 2305.74 2305.51 2305.10 2304.81 2304.63 2304.53 2304.28  803.09
 41434.229 2304.75 2304.72 2304.75 1512.37 2304.82 2304.76 2304.79 2304.85 2304.92 2304.98 2305.02 2305.13  805.94
 41434.250 2306.51 2306.00 2305.09 1512.20 2304.79 2306.67 2306.98 2307.57 2308.05 2308.35 2308.54 2309.05  811.97
 41434.271 2310.25 2309.53 2308.05 1514.73 2307.44 2310.46 2310.85 2311.58 2312.13 2312.46 2312.66 2313.19  815.94
 41434.292 2313.41 2312.97 2311.88 1518.67 2311.37 2313.53 2313.76 2314.17 2314.44 2314.60 2314.69 2314.91  815.90
 41434.312 2314.48 2314.47 2314.29 1521.59 2314.16 2314.49 2314.49 2314.48 2314.45 2314.43 2314.41 2314.34  813.85
 41434.333 2313.71 2313.97 2314.47 1522.19 2314.65 2313.63 2313.48 2313.21 2312.99 2312.85 2312.77 2312.54  811.26
 41434.354 2310.90 2311.56 2312.72 1520.76 2313.14 2310.69 2310.30 2309.53 2308.92 2308.53 2308.29 2307.64  803.97
 41434.375 2304.08 2305.55 2308.16 1516.92 2309.11 2303.63 2302.75 2301.07 2299.73 2298.88 2298.36 2296.96  789.15
 41434.396 2292.64 2294.84 2299.09 1508.82 2300.76 2291.98 2290.72 2288.37 2286.54 2285.41 2284.73 2282.92  773.13
 41434.417 2278.74 2281.22 2286.19 1496.39 2288.20 2278.02 2276.62 2274.03 2272.05 2270.84 2270.11 2268.19  757.99
 41434.437 2263.93 2266.49 2271.61 1481.85 2273.64 2263.17 2261.72 2259.02 2256.94 2255.67 2254.91 2252.89  742.18
 41434.458 2248.62 2251.23 2256.41 1466.67 2258.45 2247.85 2246.37 2243.64 2241.53 2240.25 2239.47 2237.44  726.67
 41434.479 2233.18 2235.80 2240.98 1451.23 2243.01 2232.40 2230.91 2228.16 2226.04 2224.74 2223.96 2221.90  711.02
 41434.500 2217.53 2220.20 2225.45 1435.70 2227.48 2216.74 2215.22 2212.41 2210.24 2208.92 2208.11 2206.00  694.83
 41434.521 2201.64 2204.36 2209.70 1419.97 2211.75 2200.84 2199.31 2196.48 2194.29 2192.96 2192.15 2190.02  678.81
 41434.542 2186.05 2188.68 2193.88 1404.09 2195.88 2185.27 2183.81 2181.11 2179.03 2177.76 2176.99 2174.99  664.50
 41434.562 2172.33 2174.50 2178.92 1388.79 2180.66 2171.71 2170.53 2168.38 2166.75 2165.77 2165.19 2163.67  655.98
 41434.583 2162.44 2163.84 2166.76 1375.89 2167.95 2162.04 2161.29 2159.94 2158.91 2158.30 2157.95 2157.04  652.56
 41434.604 2157.50 2157.93 2159.02 1367.23 2159.52 2157.38 2157.17 2156.82 2156.60 2156.49 2156.44 2156.33  656.17
 41434.625 2159.21 2158.34 2157.03 1364.10 2156.67 2159.48 2160.01 2161.04 2161.94 2162.52 2162.89 2163.91  669.83
 41434.646 2167.32 2165.49 2162.00 1367.86 2160.75 2167.85 2168.86 2170.73 2172.22 2173.14 2173.71 2175.19  683.21
 41434.667 2178.19 2176.13 2171.99 1377.37 2170.41 2178.78 2179.91 2181.98 2183.58 2184.56 2185.15 2186.70  694.83
 41434.687 2190.36 2188.14 2183.87 1389.21 2182.27 2191.02 2192.28 2194.61 2196.43 2197.56 2198.24 2200.04  709.69
 41434.708 2204.11 2201.67 2196.96 1402.07 2195.18 2204.83 2206.20 2208.74 2210.71 2211.92 2212.65 2214.58  724.81
 41434.729 2217.33 2215.20 2210.78 1415.89 2209.02 2217.95 2219.11 2221.23 2222.82 2223.78 2224.35 2225.82  733.34
 41434.750 2225.85 2224.83 2222.36 1428.31 2221.25 2226.13 2226.63 2227.51 2228.10 2228.42 2228.59 2229.01  730.65
 41434.771 2227.54 2227.74 2227.89 1435.25 2227.83 2227.47 2227.34 2227.06 2226.81 2226.62 2226.50 2226.16  723.96
 41434.792 2224.85 2225.60 2227.16 1435.43 2227.76 2224.64 2224.25 2223.52 2222.97 2222.63 2222.42 2221.87  718.92
 41434.812 2220.83 2221.62 2223.28 1431.67 2223.95 2220.60 2220.18 2219.40 2218.80 2218.44 2218.23 2217.66  714.68
 41434.833 2216.71 2217.42 2218.84 1427.09 2219.40 2216.51 2216.12 2215.41 2214.87 2214.54 2214.34 2213.82  711.14
 41434.854 2212.10 2212.95 2214.50 1422.76 2215.07 2211.84 2211.33 2210.38 2209.62 2209.14 2208.85 2208.08  703.83
 41434.875 2204.67 2206.19 2208.87 1417.61 2209.81 2204.21 2203.31 2201.61 2200.25 2199.39 2198.86 2197.44  689.60
 41434.896 2193.22 2195.46 2199.70 1409.27 2201.25 2192.56 2191.29 2188.93 2187.08 2185.94 2185.24 2183.39  673.42
 41434.917 2179.45 2181.96 2186.93 1396.97 2188.82 2178.71 2177.33 2174.77 2172.79 2171.58 2170.85 2168.93  658.79
 41434.937 2165.06 2167.59 2172.56 1382.60 2174.45 2164.31 2162.90 2160.29 2158.25 2156.99 2156.24 2154.25  643.78
 41434.958 2150.01 2152.67 2157.73 1367.77 2159.62 2149.23 2147.73 2144.97 2142.76 2141.40 2140.57 2138.41  626.98
 41434.979 2134.55 2137.22 2142.39 1352.51 2144.33 2133.76 2132.28 2129.56 2127.37 2126.03 2125.22 2123.12  612.17
 41435.000 2120.53 2122.81 2127.36 1337.23 2129.11 2119.87 2118.63 2116.38 2114.58 2113.48 2112.83 2111.14  602.59
 41435.021 2109.79 2111.39 2114.61 1323.84 2115.88 2109.32 2108.46 2106.89 2105.65 2104.88 2104.43 2103.28  597.59
 41435.042 2102.82 2103.73 2105.56 1314.07 2106.29 2102.56 2102.07 2101.19 2100.49 2100.07 2099.82 2099.19  596.22
 41435.062 2099.22 2099.58 2100.31 1308.23 2100.61 2099.11 2098.91 2098.56 2098.28 2098.11 2098.01 2097.77  596.73
 41435.083 2097.93 2097.97 2098.04 1305.61 2098.08 2097.91 2097.88 2097.83 2097.79 2097.76 2097.75 2097.73  597.70
 41435.104 2099.12 2098.67 2097.96 1305.22 2097.78 2099.27 2099.55 2100.11 2100.59 2100.92 2101.12 2101.68  604.91
 41435.125 2105.01 2103.59 2101.18 1307.68 2100.41 2105.45 2106.29 2107.88 2109.23 2110.12 2110.66 2112.12  620.17
 41435.146 2115.78 2113.58 2109.44 1314.98 2107.95 2116.43 2117.65 2119.90 2121.75 2122.92 2123.62 2125.48  635.30
 41435.167 2128.63 2126.27 2121.61 1326.78 2119.87 2129.32 2130.62 2132.99 2134.91 2136.09 2136.80 2138.65  648.27
 41435.187 2141.85 2139.52 2135.04 1340.27 2133.36 2142.54 2143.83 2146.21 2148.13 2149.30 2150.01 2151.86  661.53
 41435.208 2155.91 2153.40 2148.71 1353.89 2146.98 2156.66 2158.08 2160.73 2162.85 2164.16 2164.96 2167.05  678.15
 41435.229 2172.31 2169.30 2163.69 1368.45 2161.65 2173.20 2174.91 2178.09 2180.62 2182.19 2183.14 2185.66  699.12
 41435.250 2191.53 2188.05 2181.37 1385.53 2178.88 2192.56 2194.51 2198.15 2200.98 2202.72 2203.78 2206.56  721.36
 41435.271 2212.12 2208.54 2201.47 1405.32 2198.75 2213.16 2215.15 2218.83 2221.65 2223.38 2224.42 2227.14  741.47
 41435.292 2232.25 2228.88 2222.15 1426.10 2219.52 2233.24 2235.13 2238.61 2241.29 2242.91 2243.89 2246.45  759.88
 41435.312 2251.87 2248.58 2242.13 1446.22 2239.61 2252.84 2254.72 2258.21 2260.89 2262.54 2263.53 2266.14  779.96
 41435.333 2272.20 2268.73 2261.96 1465.90 2259.32 2273.23 2275.23 2278.93 2281.79 2283.54 2284.60 2287.39  802.26
 41435.354 2292.51 2289.19 2282.43 1486.20 2279.67 2293.48 2295.34 2298.76 2301.35 2302.92 2303.86 2306.30  819.08
 41435.375 2308.43 2306.22 2301.29 1505.77 2299.09 2309.06 2310.26 2312.41 2313.96 2314.86 2315.39 2316.73  823.22
 41435.396 2316.43 2315.72 2313.90 1520.01 2312.93 2316.63 2317.01 2317.67 2318.10 2318.33 2318.46 2318.74  819.69
 41435.417 2317.31 2317.69 2318.31 1525.94 2318.45 2317.20 2316.99 2316.58 2316.23 2316.00 2315.85 2315.44  812.93
 41435.437 2313.25 2314.29 2316.29 1524.82 2317.07 2312.95 2312.35 2311.25 2310.38 2309.84 2309.50 2308.61  803.68
 41435.458 2306.02 2307.43 2310.22 1519.22 2311.34 2305.60 2304.79 2303.30 2302.14 2301.43 2301.00 2299.86  793.73
 41435.479 2299.11 2300.11 2302.47 1511.42 2303.53 2298.83 2298.30 2297.38 2296.74 2296.37 2296.16 2295.63  793.21
 41435.500 2299.27 2298.57 2297.96 1505.58 2298.00 2299.51 2300.00 2301.02 2301.93 2302.55 2302.95 2304.07  810.92
 41435.521 2310.90 2308.13 2303.15 1508.35 2301.38 2311.74 2313.37 2316.46 2318.92 2320.46 2321.41 2323.96  838.23
 41435.542 2331.59 2327.57 2319.63 1522.89 2316.44 2332.78 2335.07 2339.33 2342.61 2344.63 2345.85 2349.07  866.49
 41435.562 2356.49 2352.16 2343.42 1545.91 2339.71 2357.77 2360.26 2364.86 2368.35 2370.48 2371.76 2375.12  893.03
 41435.583 2382.40 2378.18 2369.77 1572.23 2366.06 2383.67 2386.13 2390.70 2394.17 2396.27 2397.53 2400.84  918.49
 41435.604 2408.95 2404.67 2396.38 1598.85 2392.69 2410.26 2412.81 2417.58 2421.22 2423.44 2424.77 2428.29  947.28
 41435.625 2437.26 2432.69 2423.92 1626.00 2419.94 2438.67 2441.42 2446.55 2450.46 2452.83 2454.27 2458.04  978.49
 41435.646 2466.57 2462.01 2453.11 1654.83 2448.89 2467.98 2470.71 2475.81 2479.65 2481.97 2483.36 2487.00 1006.68
 41435.667 2494.47 2490.35 2482.30 1684.24 2478.28 2495.75 2498.23 2502.87 2506.35 2508.44 2509.69 2512.99 1030.72
 41435.687 2519.64 2516.07 2509.22 1711.79 2505.69 2520.77 2522.96 2527.06 2530.13 2531.98 2533.09 2536.05 1051.93
 41435.708 2542.37 2539.16 2533.15 1736.30 2530.04 2543.39 2545.38 2549.12 2551.93 2553.63 2554.67 2557.44 1072.33
 41435.729 2563.18 2560.27 2554.78 1758.27 2551.93 2564.12 2565.93 2569.33 2571.88 2573.44 2574.39 2576.93 1090.50
 41435.750 2581.24 2578.85 2574.25 1778.21 2571.75 2582.00 2583.48 2586.24 2588.28 2589.53 2590.29 2592.30 1102.86
 41435.771 2595.40 2593.64 2590.27 1795.05 2588.38 2595.97 2597.08 2599.16 2600.70 2601.65 2602.22 2603.74 1111.67
 41435.792 2606.19 2604.87 2602.42 1807.94 2601.04 2606.63 2607.47 2609.06 2610.25 2610.99 2611.43 2612.62 1118.82
 41435.812 2614.77 2613.68 2611.67 1817.61 2610.58 2615.13 2615.83 2617.15 2618.15 2618.77 2619.14 2620.15 1125.46
 41435.833 2622.40 2621.34 2619.44 1825.52 2618.43 2622.75 2623.42 2624.70 2625.68 2626.29 2626.67 2627.67 1133.05
 41435.854 2628.76 2628.00 2626.48 1832.70 2625.58 2629.01 2629.47 2630.33 2630.96 2631.34 2631.57 2632.16 1135.10
 41435.875 2631.12 2631.16 2631.03 1838.06 2630.73 2631.11 2631.08 2630.99 2630.87 2630.78 2630.71 2630.50 1128.98
 41435.896 2629.39 2629.89 2630.88 1838.95 2631.32 2629.24 2628.96 2628.44 2628.05 2627.81 2627.66 2627.26 1125.05
 41435.917 2627.29 2627.55 2628.19 1836.32 2628.64 2627.21 2627.07 2626.83 2626.68 2626.59 2626.54 2626.43 1125.98
 41435.937 2626.75 2626.71 2626.63 1834.21 2626.67 2626.76 2626.78 2626.82 2626.85 2626.88 2626.89 2626.94 1127.28
 41435.958 2627.22 2627.08 2626.79 1834.11 2626.66 2627.26 2627.34 2627.48 2627.59 2627.66 2627.70 2627.81 1128.45
 41435.979 2629.19 2628.74 2628.03 1835.15 2627.75 2629.34 2629.64 2630.21 2630.68 2630.98 2631.17 2631.69 1134.70
 41436.000 2635.00 2633.81 2631.79 1838.13 2630.94 2635.39 2636.14 2637.59 2638.75 2639.49 2639.95 2641.21 1148.31
 41436.021 2644.81 2643.14 2640.02 1845.38 2638.48 2645.34 2646.37 2648.29 2649.77 2650.70 2651.27 2652.79 1161.02
 41436.042 2655.62 2654.05 2651.05 1856.20 2649.39 2656.13 2657.10 2658.92 2660.31 2661.16 2661.68 2663.06 1170.32
 41436.062 2665.75 2664.35 2661.81 1867.29 2660.40 2666.21 2667.09 2668.77 2670.07 2670.88 2671.37 2672.68 1179.62
 41436.083 2675.49 2674.12 2671.66 1877.27 2670.34 2675.93 2676.80 2678.45 2679.74 2680.54 2681.03 2682.33 1189.27
 41436.104 2684.05 2682.98 2680.90 1886.67 2679.70 2684.40 2685.07 2686.32 2687.26 2687.84 2688.19 2689.11 1193.76
 41436.125 2688.86 2688.53 2687.77 1894.32 2687.14 2688.96 2689.17 2689.53 2689.77 2689.90 2689.98 2690.14 1190.60
 41436.146 2689.50 2689.68 2690.07 1897.65 2690.16 2689.45 2689.36 2689.20 2689.07 2688.98 2688.93 2688.78 1187.85
 41436.167 2688.74 2688.90 2689.29 1897.14 2689.54 2688.70 2688.62 2688.48 2688.39 2688.34 2688.31 2688.24 1187.92
 41436.187 2688.24 2688.29 2688.36 1895.98 2688.44 2688.23 2688.20 2688.13 2688.09 2688.06 2688.04 2688.00 1187.77
 41436.208 2687.88 2687.92 2687.97 1895.51 2687.99 2687.86 2687.83 2687.77 2687.72 2687.69 2687.67 2687.62 1187.34
 41436.229 2686.23 2686.63 2687.23 1895.00 2687.43 2686.09 2685.83 2685.30 2684.86 2684.57 2684.39 2683.89 1180.99
 41436.250 2680.31 2681.55 2683.65 1892.34 2684.52 2679.90 2679.11 2677.57 2676.33 2675.54 2675.04 2673.69 1166.05
 41436.271 2669.79 2671.58 2674.93 1884.76 2676.59 2669.22 2668.10 2666.02 2664.39 2663.37 2662.75 2661.08 1152.08
 41436.292 2658.03 2659.73 2662.99 1873.06 2664.79 2657.48 2656.42 2654.44 2652.92 2651.98 2651.41 2649.89 1141.94
 41436.312 2646.88 2648.43 2651.27 1860.99 2652.82 2646.37 2645.38 2643.51 2642.07 2641.18 2640.63 2639.17 1131.40
 41436.333 2635.86 2637.45 2640.32 1849.95 2641.82 2635.34 2634.34 2632.43 2630.97 2630.05 2629.49 2627.99 1119.95
 41436.354 2625.62 2626.98 2629.60 1839.17 2631.05 2625.18 2624.33 2622.75 2621.57 2620.85 2620.40 2619.24 1113.19
